GeneA,GeneB
RXRA,HSD17B2
RXRA,HSD17B2
RXRA,IL2RA
RXRA,IL2RB
RXRA,IL2RG
RXRA,NOL7
RXRA,PLD1
RXRA,SERPINC1
RXRA,THBD
RXRA,TLR10
SALL3,DNMT3A
SALL3,HDAC9
SALL4,ABCA3
SALL4,CDH1
SALL4,HOXA9
SALL4,POU5F1
SALL4,PTEN
SALL4,SALL4
SALL4,ZEB1
SATB1,BCL2
SATB1,BCL2
SATB1,CD8B
SATB1,CDK4
SATB1,CR2
SATB1,CYBB
SATB1,GATA3
SATB1,HBE1
SATB1,HDAC1
SATB1,IL2
SATB1,IL2RA
SATB1,IL4
SATB1,IL5
SATB1,MKI67
SATB1,SPARC
SATB1,SPI1
SCAND1,ZNF202
SCD5,EGR2
SERTAD1,SET
SFPQ,ADARB2
SFPQ,CXCL8
SFPQ,NEAT1
SFPQ,STAT6
SFPQ,TH
SIN3A,E2F1
SIN3A,KLK3
SIRT1,ABCB1
SIRT1,ACAN
SIRT1,ADAMTS5
SIRT1,BCL11A
SIRT1,CCAR2
SIRT1,CCND1
SIRT1,CDH1
SIRT1,CDKN1A
SIRT1,CFH
SIRT1,CFLAR
SIRT1,COL10A1
SIRT1,COL1A2
SIRT1,CTNNB1
SIRT1,DLL4
SIRT1,EGLN1
SIRT1,ESRRG
SIRT1,EZH2
SIRT1,FOXO3
SIRT1,FOXP3
SIRT1,HBE1
SIRT1,HIC1
SIRT1,HIF1A
SIRT1,HSF1
SIRT1,HSF1
SIRT1,HSPA4
SIRT1,HYOU1
SIRT1,ICAM1
SIRT1,IL1B
SIRT1,LIN28A
SIRT1,MCL1
SIRT1,MMP9
SIRT1,MYC
SIRT1,NBN
SIRT1,NDRG1
SIRT1,NOTCH1
SIRT1,NQO1
SIRT1,PAX6
SIRT1,PER1
SIRT1,PPARG
SIRT1,SELE
SIRT1,SHC1
SIRT1,TBX3
SIRT1,TERT
SIRT1,TNF
SIRT1,TNFRSF10B
SIRT1,TP53
SIRT1,TP53
SIRT1,TP73
SIRT1,WRN
SIRT1,XPC
SIRT2,AFP
SIRT2,CDKN1A
SIRT2,NEDD4
SIRT3,FOXO3
SKIL,ADAM12
SKIL,SMAD7
SLC2A4RG,SLC2A4
SMAD1,CXCL2
SMAD1,IBSP
SMAD1,TNFRSF11B
SMAD2,AHR
SMAD2,BCL2
SMAD2,CDKN1A
SMAD2,GLI1
SMAD2,NKX2-1
SMAD7,CDK1
SMAD7,CDKN1A
SMAD7,CDKN2B
SMAD7,HMOX1
SMAD7,KRT14
SMAD7,MET
SMAD7,MYC
SMAD7,TGFB1
SMAD7,TGFBR1
SMARCA1,CD44
SMARCA1,CDKN2A
SMURF2,KLF5
SOX11,SPAST
SOX11,TUBB3
SOX4,AGO1
SOX4,AXIN2
SOX4,DHX9
SOX4,DICER1
SOX4,HDAC8
SOX4,KMT2A
SOX4,NCAM1
SOX4,NKX3-1
SOX6,CCNA2
SOX6,CCND1
SOX6,CDK4
SOX6,CDKN1A
SOX6,CTNNB1
SOX6,TP53
SP1,ABCA1
SP1,ABCA1
SP1,ABCB1
SP1,ABCB1
SP1,ABCB8
SP1,ABCC1
SP1,ABCC3
SP1,ABCC3
SP1,ABCG2
SP1,ACAN
SP1,ACO1
SP1,ACVRL1
SP1,ADA
SP1,ADAM10
SP1,ADAM17
SP1,ADAM17
SP1,ADAM23
SP1,ADH6
SP1,ADIPOQ
SP1,ADRA1A
SP1,ADRA2B
SP1,ADRB3
SP1,GRK2
SP1,AGT
SP1,AGTR1
SP1,AGTR1
SP1,AGTR1
SP1,AHR
SP1,ALOX12
SP1,ALOX12
SP1,ALOX15B
SP1,ALOX5
SP1,ALOX5
SP1,AMACR
SP1,APAF1
SP1,APEX1
SP1,APEX1
SP1,APLNR
SP1,APOA1
SP1,APOC3
SP1,APOE
SP1,APP
SP1,APP
SP1,AR
SP1,AR
SP1,AREG
SP1,ARF6
SP1,ASPN
SP1,ATF2
SP1,ATM
SP1,ATP2A2
SP1,ATP2A2
SP1,ATP2A3
SP1,ATP2C1
SP1,B4GALT1
SP1,B4GALT5
SP1,BACE1
SP1,BACE1
SP1,BACE2
SP1,BAG2
SP1,BAX
SP1,BCL2
SP1,BDKRB1
SP1,BIRC5
SP1,BLMH
SP1,BRCA1
SP1,BRD7
SP1,BRD7
SP1,BSG
SP1,BTK
SP1,C1QBP
SP1,C4A
SP1,C4B
SP1,CA9
SP1,CA9
SP1,CASP3
SP1,CAT
SP1,CAV1
SP1,CBFB
SP1,CBS
SP1,CCK
SP1,CCL2
SP1,CCL2
SP1,CCL5
SP1,CCNA2
SP1,CCND1
SP1,CCND1
SP1,CCND2
SP1,CCND2
SP1,PROM1
SP1,CD14
SP1,CD14
SP1,CD151
SP1,CD163
SP1,CD1D
SP1,CD28
SP1,CD2AP
SP1,CD44
SP1,CD83
SP1,ADGRE5
SP1,CD99
SP1,CDC42BPG
SP1,CDH2
SP1,CDH3
SP1,CDK4
SP1,CDK6
SP1,CDKN1A
SP1,CDKN1A
SP1,CDKN1A
SP1,CDKN1B
SP1,CDKN1B
SP1,CDKN2A
SP1,CDKN2A
SP1,CDKN2B
SP1,CENPH
SP1,CENPW
SP1,CERS2
SP1,CES1
SP1,CETP
SP1,CETP
SP1,CFTR
SP1,CHGA
SP1,CHI3L1
SP1,CHRNB4
SP1,CHST4
SP1,CIC
SP1,CLDN3
SP1,COL11A2
SP1,COL18A1
SP1,COL1A1
SP1,COL2A1
SP1,COL2A1
SP1,COL7A1
SP1,COMP
SP1,CREB1
SP1,CREM
SP1,CRMP1
SP1,CSNK2A1
SP1,CTGF
SP1,CTSB
SP1,CTSL
SP1,CXADR
SP1,CXCL1
SP1,CXCL14
SP1,CXCL5
SP1,CYP17A1
SP1,CYP19A1
SP1,CYP1B1
SP1,CYP27A1
SP1,CYP2F1
SP1,CYP3A4
SP1,CYP3A5
SP1,CYP3A7
SP1,CYP7A1
SP1,CYP7B1
SP1,DBF4
SP1,DCK
SP1,DDB1
SP1,DDB2
SP1,DHCR24
SP1,DMRT1
SP1,DNASE2
SP1,DNMT1
SP1,DNMT1
SP1,DNMT1
SP1,DNMT3A
SP1,DNMT3B
SP1,DPYSL2
SP1,DRG2
SP1,E2F1
SP1,EAPP
SP1,EDNRB
SP1,EDNRB
SP1,EGF
SP1,EGFR
SP1,EGFR
SP1,EGR1
SP1,EGR1
SP1,ELF4
SP1,ELMO3
SP1,ENG
SP1,EPO
SP1,EPOR
SP1,EPOR
SP1,ERBB2
SP1,ERVW-1
SP1,ESR1
SP1,EZR
SP1,F10
SP1,F2R
SP1,F3
SP1,F7
SP1,FABP6
SP1,FAS
SP1,FAS
SP1,FASLG
SP1,FASLG
SP1,FBLN1
SP1,FBN1
SP1,FBP1
SP1,FES
SP1,FGFBP1
SP1,FGFR1
SP1,FGFR3
SP1,FGL2
SP1,FMR1
SP1,FMR1
SP1,FOLR1
SP1,FOS
SP1,FOXM1
SP1,FPGS
SP1,FUT4
SP1,FXR2
SP1,GAST
SP1,GAST
SP1,GATA3
SP1,GCLC
SP1,GDA
SP1,GDF5
SP1,GFER
SP1,GH2
SP1,GIPR
SP1,GJA1
SP1,GM2A
SP1,GPR39
SP1,GRIN1
SP1,GSPT1
SP1,GSTP1
SP1,HAS2
SP1,HBEGF
SP1,HBZ
SP1,HCN2
SP1,HCN4
SP1,HDAC4
SP1,HGF
SP1,HIST2H4A
SP1,HLA-G
SP1,HMGA1
SP1,HMGA1
SP1,HMGA2
SP1,HNF4A
SP1,HOXB7
SP1,HPR
SP1,HRAS
SP1,HRAS
SP1,HSD11B2
SP1,HSD17B1
SP1,HSD17B11
SP1,HSD17B2
SP1,HSD17B2
SP1,HSD3B1
SP1,HTR1A
SP1,HTT
SP1,HYAL1
SP1,ICAM1
SP1,ID4
SP1,IFNGR1
SP1,IGF1R
SP1,IGF2
SP1,IGF2
SP1,IGFBP1
SP1,IGFBP3
SP1,IGFBP4
SP1,IL10
SP1,IL10
SP1,IL2
SP1,IL2RB
SP1,IL3
SP1,IL6
SP1,IMPDH2
SP1,INPP5J
SP1,INSR
SP1,INSR
SP1,IRF5
SP1,IRS2
SP1,IRS2
SP1,ISG20
SP1,ITGA2
SP1,ITGA5
SP1,ITGAD
SP1,ITGAV
SP1,ITGAV
SP1,ITGAX
SP1,ITGB2
SP1,ITGB3
SP1,IVL
SP1,KCNH2
SP1,KCNQ2
SP1,KCNQ3
SP1,KCTD11
SP1,KDR
SP1,KIF2C
SP1,KISS1
SP1,KISS1
SP1,KIT
SP1,KLF8
SP1,KLK3
SP1,KRT14
SP1,KRT16
SP1,KRT18
SP1,KRT19
SP1,KRT5
SP1,LAMA1
SP1,LCAT
SP1,LDHA
SP1,LDHC
SP1,LDLR
SP1,LEP
SP1,LMO4
SP1,LOR
SP1,LOXL4
SP1,LPL
SP1,LRP5
SP1,LSP1
SP1,LTBP4
SP1,LTF
SP1,LYZ
SP1,MACROD1
SP1,MAOB
SP1,MAT2A
SP1,MAT2A
SP1,MAT2B
SP1,MCTS1
SP1,MDM2
SP1,MDM2
SP1,ME1
SP1,MET
SP1,MET
SP1,MGMT
SP1,MICA
SP1,MICB
SP1,MICB
SP1,MIF
SP1,MME
SP1,MMP11
SP1,MMP14
SP1,MMP14
SP1,MMP2
SP1,MMP2
SP1,MMP28
SP1,MMP9
SP1,MMP9
SP1,MMRN1
SP1,MNDA
SP1,MPG
SP1,MPO
SP1,MPO
SP1,MTA1
SP1,MUC2
SP1,MUC2
SP1,MUC4
SP1,MUC5AC
SP1,MUC6
SP1,MYBL1
SP1,MYBL2
SP1,MYC
SP1,MYCN
SP1,MYCN
SP1,MYCN
SP1,NDUFV1
SP1,NDUFV2
SP1,NF1
SP1,NFKB1
SP1,NFKB2
SP1,NKX2-1
SP1,NOL7
SP1,NOS1
SP1,NOS3
SP1,NOS3
SP1,NPY
SP1,NQO2
SP1,NR4A1
SP1,NR5A1
SP1,NT5E
SP1,OAT
SP1,ODC1
SP1,OPRM1
SP1,OPRM1
SP1,OXTR
SP1,P2RX4
SP1,P4HA1
SP1,PADI1
SP1,PADI3
SP1,PAX6
SP1,PCK1
SP1,PDE6A
SP1,PDE6B
SP1,PDGFB
SP1,PDGFC
SP1,PDHA1
SP1,PDIA2
SP1,PELO
SP1,PGLYRP2
SP1,PGR
SP1,PHGDH
SP1,PLAA
SP1,PLAC1
SP1,PLAT
SP1,PLAU
SP1,PLAUR
SP1,PLAUR
SP1,PNOC
SP1,POLD1
SP1,POLD2
SP1,POLE2
SP1,PON1
SP1,POR
SP1,POR
SP1,POR
SP1,PPL
SP1,PPP2R2B
SP1,PRKCE
SP1,PRM1
SP1,PRNP
SP1,PRNP
SP1,PSEN1
SP1,PSIP1
SP1,PTEN
SP1,PTGES
SP1,PTGIR
SP1,PTGS2
SP1,PTGS2
SP1,PTHLH
SP1,PTK6
SP1,PTN
SP1,PTTG1
SP1,PTTG1
SP1,RARA
SP1,RASSF1
SP1,RECK
SP1,RECK
SP1,RECQL4
SP1,RECQL4
SP1,RELA
SP1,RELA
SP1,RETN
SP1,RGN
SP1,RORA
SP1,RPS3A
SP1,SCNN1B
SP1,SCT
SP1,SCTR
SP1,SERPINB5
SP1,SERPINE1
SP1,SERPINE1
SP1,SGPL1
SP1,SIGIRR
SP1,SIRT1
SP1,SKP2
SP1,SKP2
SP1,SLC13A4
SP1,SLC15A1
SP1,SLC19A1
SP1,SLC19A2
SP1,SLC19A3
SP1,SLC19A3
SP1,SLC25A20
SP1,SLC29A1
SP1,SLC31A1
SP1,SLC39A1
SP1,SLC39A8
SP1,SLC3A2
SP1,SLC4A2
SP1,SLC5A8
SP1,SLC7A5
SP1,SLC9A2
SP1,SMARCA1
SP1,SMPD1
SP1,SNAP25
SP1,SNAPC1
SP1,SNRPN
SP1,SOCS1
SP1,SOD1
SP1,SOD1
SP1,SOD2
SP1,SOD2
SP1,SOX3
SP1,SOX9
SP1,SP3
SP1,SPN
SP1,SPP1
SP1,SPRY2
SP1,SQSTM1
SP1,SRC
SP1,SREBF1
SP1,SREBF1
SP1,SRY
SP1,ST6GAL1
SP1,STAR
SP1,STARD3
SP1,STK11
SP1,SYP
SP1,TAF7
SP1,TAF7
SP1,TBX21
SP1,TBXA2R
SP1,TCN2
SP1,TERF2
SP1,TERT
SP1,TERT
SP1,TF
SP1,TFPI2
SP1,TGFA
SP1,TGFB1
SP1,TGFB1
SP1,TGFBR2
SP1,TGM4
SP1,TH
SP1,THBD
SP1,THBD
SP1,TICAM1
SP1,TIMP1
SP1,TIMP1
SP1,TIMP2
SP1,TIMP3
SP1,TIMP3
SP1,TINF2
SP1,TK1
SP1,TLR2
SP1,TLR2
SP1,TMPO
SP1,TNC
SP1,TNC
SP1,TNF
SP1,TNF
SP1,TNFRSF10B
SP1,TNFRSF10B
SP1,TNFSF10
SP1,TNFSF14
SP1,TNNI3
SP1,TPMT
SP1,TYMP
SP1,TYMS
SP1,UBC
SP1,UGCG
SP1,UGDH
SP1,UGDH
SP1,UGT1A4
SP1,UGT2B15
SP1,USP7
SP1,UTRN
SP1,VAMP2
SP1,VDR
SP1,VEGFA
SP1,VEGFA
SP1,VEGFA
SP1,VIM
SP1,WAS
SP1,WIF1
SP1,WRN
SP1,WT1
SP1,XIAP
SP1,XPC
SP1,YY1
SP2,CD14
SP2,CEACAM1
SP2,DNMT3A
SP2,DNMT3B
SP2,HSD17B2
SP2,MAT2A
SP2,MMP9
SP2,PAPSS2
SP3,ABCA1
SP3,ABCA1
SP3,ACE
SP3,AGTR1
SP3,ALOX12
SP3,ALPL
SP3,ATP2A2
SP3,BIRC5
SP3,BPI
SP3,BSG
SP3,BTK
SP3,CA9
SP3,CBS
SP3,CCND1
SP3,CD14
SP3,CD2AP
SP3,CD83
SP3,ADGRE5
SP3,CDH2
SP3,CDKN1A
SP3,CDKN1A
SP3,CDKN1A
SP3,CDKN2A
SP3,CDKN2B
SP3,CENPH
SP3,CETP
SP3,CETP
SP3,CFTR
SP3,CHRNB4
SP3,COL11A2
SP3,COL1A1
SP3,COL2A1
SP3,COL2A1
SP3,CTSB
SP3,CTSL
SP3,CYP17A1
SP3,CYP27A1
SP3,CYP2F1
SP3,CYP3A5
SP3,CYP3A7
SP3,CYP46A1
SP3,DMRT1
SP3,DNASE2
SP3,DNMT3A
SP3,DNMT3B
SP3,EAPP
SP3,ERBB2
SP3,ETF1
SP3,F2R
SP3,FBLN1
SP3,FBP1
SP3,FGFR3
SP3,FOXP3
SP3,GDF5
SP3,GIPR
SP3,HBEGF
SP3,HDAC4
SP3,HGF
SP3,HMGA2
SP3,HOXB7
SP3,HSD17B2
SP3,ID4
SP3,IGFBP1
SP3,IGFBP3
SP3,IGFBP4
SP3,ITGA2
SP3,ITGAD
SP3,ITGAV
SP3,KDR
SP3,KDR
SP3,KLK3
SP3,LAMA1
SP3,LCAT
SP3,CNMD
SP3,LOR
SP3,LPL
SP3,LPL
SP3,MAOB
SP3,MAT2A
SP3,MICB
SP3,MMP2
SP3,MSH6
SP3,MUC2
SP3,MUC4
SP3,MUC6
SP3,MYCN
SP3,NFKB1
SP3,NKX2-1
SP3,NOS3
SP3,NOX4
SP3,OPRM1
SP3,PADI1
SP3,PADI3
SP3,PLAT
SP3,PLAUR
SP3,RASSF1
SP3,RECK
SP3,RELA
SP3,RORA
SP3,SCT
SP3,SCTR
SP3,SLC19A3
SP3,SLC1A3
SP3,SLC9A2
SP3,SOCS3
SP3,SOX18
SP3,TCN2
SP3,TFF1
SP3,TFF2
SP3,TGM4
SP3,TIMP1
SP3,TIMP2
SP3,TPMT
SP3,TYMP
SP3,UBC
SP3,UTRN
SP3,VEGFA
SP3,YY1
SP4,ASS1
SP4,BIRC5
SP4,CCND1
SP4,ERBB2
SP4,FGFR3
SP4,KDR
SP4,KDR
SP4,MAOB
SP4,NFKB1
SP4,PDE6B
SP4,RELA
SP4,YY1
SP7,COL11A2
SPEN,DMPK
SPEN,NCOR2
SRCAP,KLK3
SRCAP,PCK2
SREBF1,ACACB
SREBF1,ACLY
SREBF1,APOA5
SREBF1,APOA5
SREBF1,AR
SREBF1,BCL2L1
SREBF1,CAV1
SREBF1,CETP
SREBF1,CIC
SREBF1,FABP6
SREBF1,FAS
SREBF1,FAS
SREBF1,FASN
SREBF1,FDFT1
SREBF1,FDPS
SREBF1,HK2
SREBF1,HMOX1
SREBF1,IRS2
SREBF1,LDLR
SREBF1,LDLR
SREBF1,LPIN1
SREBF1,LRP1
SREBF1,NR0B2
SREBF1,PCK1
SREBF1,PCSK9
SREBF1,PDX1
SREBF1,PPARG
SREBF1,SCD
SREBF1,SCD5
SREBF1,THRSP
SREBF2,ABCA1
SREBF2,ABCG5
SREBF2,ABCG8
SREBF2,ACOT7
SREBF2,FABP6
SREBF2,FAS
SREBF2,FDFT1
SREBF2,FDPS
SREBF2,HMGCR
SREBF2,HMGCR
SREBF2,HNF4A
SREBF2,LDLR
SREBF2,LIPC
SREBF2,LRP1
SREBF2,MTTP
SREBF2,NPC1L1
SREBF2,NPC1L1
SREBF2,PCSK9
SREBF2,PON1
SREBF2,PON2
SREBF2,PPARG
SREBF2,PRSS8
SSB,HAP1
SSB,LAMB1
SSB,XIAP
STAT1,ACAT1
STAT1,APP
STAT1,BAX
STAT1,CCL2
STAT1,CCL3
STAT1,CCR1
STAT1,CD22
STAT1,CD40
STAT1,CD40LG
STAT1,CD86
STAT1,CDKN1A
STAT1,CEBPE
STAT1,CFTR
STAT1,CFTR
STAT1,CHAT
STAT1,CIITA
STAT1,CIITA
STAT1,CTSB
STAT1,CTSL
STAT1,CXCL10
STAT1,CXCL10
STAT1,EDN1
STAT1,EGFR
STAT1,FAS
STAT1,FCGR1A
STAT1,FCGRT
STAT1,FGF2
STAT1,FGF2
STAT1,FGFR3
STAT1,FOXP3
STAT1,GAST
STAT1,GAST
STAT1,GLS
STAT1,HLA-E
STAT1,HMOX1
STAT1,HSP90AA1
STAT1,ICAM1
STAT1,IFIT3
STAT1,IFNA1
STAT1,IFNA1
STAT1,IFNB1
STAT1,IFNG
STAT1,IFNG
STAT1,IFNG
STAT1,IFNLR1
STAT1,IL10
STAT1,IL1B
STAT1,IL1R1
STAT1,IL27
STAT1,IL2RA
STAT1,IL6
STAT1,IRF1
STAT1,IRF1
STAT1,IRF1
STAT1,IRF7
STAT1,IRF8
STAT1,IVL
STAT1,JAK2
STAT1,KRT17
STAT1,LCN2
STAT1,LY96
STAT1,MMP13
STAT1,MMP9
STAT1,MUC1
STAT1,MUC4
STAT1,MVP
STAT1,NOS2
STAT1,NOS2
STAT1,NOX1
STAT1,NOX4
STAT1,NOX5
STAT1,NR1H4
STAT1,OPRM1
STAT1,PIM1
STAT1,PLSCR1
STAT1,PML
STAT1,PML
STAT1,PPARA
STAT1,PRKCE
STAT1,PSMB9
STAT1,PTGS2
STAT1,PTGS2
STAT1,S100A10
STAT1,SCARB1
STAT1,SMARCA4
STAT1,SOCS3
STAT1,STAT2
STAT1,STAT3
STAT1,TAP1
STAT1,TBX21
STAT1,TIMP1
STAT1,TLR3
STAT1,TNFSF13B
STAT1,TP53
STAT1,TP53
STAT1,UPP1
STAT1,VIP
STAT1,XAF1
STAT3,A2M
STAT3,ABCA1
STAT3,AKAP12
STAT3,AKT1
STAT3,AR
STAT3,BCL2
STAT3,BCL2
STAT3,BCL2
STAT3,BCL2L1
STAT3,BCL2L1
STAT3,BCL2L1
STAT3,BCL6
STAT3,BIRC5
STAT3,BIRC5
STAT3,CCL11
STAT3,CCL11
STAT3,CCL2
STAT3,CCND1
STAT3,CCND1
STAT3,CCND1
STAT3,CCND2
STAT3,CCND3
STAT3,CD46
STAT3,CDH1
STAT3,CDK4
STAT3,CDKN1A
STAT3,CDKN1A
STAT3,CDKN1B
STAT3,CFB
STAT3,CFLAR
STAT3,CHI3L1
STAT3,CISH
STAT3,COPS5
STAT3,CRP
STAT3,CRP
STAT3,CSRP1
STAT3,CSRP1
STAT3,CTGF
STAT3,CXCL8
STAT3,CYP19A1
STAT3,CYR61
STAT3,DDIT3
STAT3,DIRAS3
STAT3,DNMT1
STAT3,DNMT1
STAT3,EGFR
STAT3,EPAS1
STAT3,ESR2
STAT3,ETV6
STAT3,F2R
STAT3,FAAH
STAT3,FAS
STAT3,FAS
STAT3,FGF1
STAT3,FGF2
STAT3,FGF2
STAT3,FGG
STAT3,FGL1
STAT3,FLT3
STAT3,FOS
STAT3,GAST
STAT3,GAST
STAT3,GFAP
STAT3,GFAP
STAT3,GREB1
STAT3,HAMP
STAT3,HAMP
STAT3,HGF
STAT3,HGF
STAT3,HIF1A
STAT3,HIF1A
STAT3,HMOX1
STAT3,HP
STAT3,HSPA4
STAT3,HSPB1
STAT3,ICAM1
STAT3,IFNAR1
STAT3,IFNG
STAT3,IKBKE
STAT3,IL10
STAT3,IL10
STAT3,IL11
STAT3,IL1RN
STAT3,IL2
STAT3,IL2RA
STAT3,IL6
STAT3,IL6
STAT3,IL6
STAT3,IRF1
STAT3,IRF1
STAT3,JAK2
STAT3,JAK2
STAT3,JUNB
STAT3,KLF11
STAT3,KRT17
STAT3,LCAT
STAT3,LEP
STAT3,LGALS3BP
STAT3,LTBP1
STAT3,MCL1
STAT3,MCL1
STAT3,MCL1
STAT3,MDC1
STAT3,MICA
STAT3,MMP1
STAT3,MMP10
STAT3,MMP14
STAT3,MMP2
STAT3,MMP2
STAT3,MMP2
STAT3,MMP3
STAT3,MMP7
STAT3,MMP7
STAT3,MMP9
STAT3,MUC1
STAT3,MUC4
STAT3,MUC4
STAT3,MUC5B
STAT3,MYC
STAT3,MYC
STAT3,MYC
STAT3,MYD88
STAT3,NANOG
STAT3,NLK
STAT3,NME1
STAT3,NOX1
STAT3,NOX4
STAT3,NOX5
STAT3,NR2C2
STAT3,OAS1
STAT3,OPRM1
STAT3,OSM
STAT3,PAX3
STAT3,PGF
STAT3,PHB
STAT3,PIAS3
STAT3,PIM1
STAT3,PIM1
STAT3,POU2F1
STAT3,PPARA
STAT3,PRDM1
STAT3,PRDM1
STAT3,PROS1
STAT3,PSMB5
STAT3,PTEN
STAT3,PTGS2
STAT3,PTGS2
STAT3,PTPN13
STAT3,PTPN6
STAT3,PTPN6
STAT3,ROR1
STAT3,S100A11
STAT3,S1PR1
STAT3,SAA1
STAT3,SALL4
STAT3,SHH
STAT3,SOCS1
STAT3,SOCS3
STAT3,SOCS3
STAT3,STAT1
STAT3,STK11
STAT3,STS
STAT3,TERT
STAT3,TGFB1
STAT3,TIMP1
STAT3,TIMP1
STAT3,TNFRSF10B
STAT3,TP53
STAT3,TP63
STAT3,TRH
STAT3,TWIST1
STAT3,TWIST1
STAT3,TWIST1
STAT3,TWIST2
STAT3,TYK2
STAT3,UCP2
STAT3,USP7
STAT3,VDR
STAT3,VEGFA
STAT3,VEGFA
STAT3,VEGFA
STAT3,VEGFA
STAT3,VEGFB
STAT3,ZFP36
STAT5B,BCL2L1
STAT5B,BCL6
STAT5B,CCND1
STAT5B,CEL
STAT5B,ESR1
STAT5B,ESR2
STAT5B,IFNG
STAT5B,IGF1
SUGP1,IL1B
SUPT3H,NEDD4L
SUZ12,HOXA9
SUZ12,IGF2
SUZ12,SNAI2
SUZ12,TWIST1
TAF1,AR
TAF1,CDKN1A
TAF1,LRIG2
TAF1,SRC
TAF1,TBP
TAF4,ATF7
TAF4,CDKN1A
TAF5,CDKN1A
TAL1,ALDH1A2
TAL1,ANGPT2
TAL1,CD34
TAL1,EPOR
TAL1,ERG
TAL1,KRT7
TAL1,MYB
TAL1,MYCN
TAL1,NFKB1
TAL1,TERT
TBC1D22A,ACBD3
TBL1X,MYC
TBPL1,NF1
TBX2,CDKN1A
TBX2,CDKN2A
TBX3,CDKN1A
TBX3,CDKN2A
TCF12,CDH1
TCF3,AICDA
TCF3,BBC3
TCF3,CD4
TCF3,CDH1
TCF3,CDK6
TCF3,CDKN1A
TCF3,CDKN1A
TCF3,CR2
TCF3,EXO1
TCF3,IL5RA
TCF3,INS
TCF3,MYC
TCF3,MYC
TCF3,POU5F1
TCF3,RAG1
TCF4,ABCB1
TCF4,BCL2
TCF4,BIRC5
TCF4,CCND1
TCF4,CCND1
TCF4,CD44
TCF4,CLEC4C
TCF4,CNTNAP2
TCF4,DEFA5
TCF4,DEFA6
TCF4,FST
TCF4,HECA
TCF4,JUN
TCF4,KLF4
TCF4,LGR5
TCF4,MITF
TCF4,MYC
TCF4,MYC
TCF4,NOTUM
TCF4,NRXN1
TCF4,PLD1
TCF4,PTEN
TCF4,SKP2
TCF4,VCAN
TCF4,VEGFA
TCF4,VIM
TCF4,WNT4
TCFL5,CD2
TEAD1,ATP6V0A2
TEAD1,MSLN
TEAD1,NAIP
TEAD1,PAX3
TEAD1,SRF
TEAD4,VEGFA
TEF,ALB
TEF,DBP
TEF,NPPB
TFAP2A,ACHE
TFAP2A,ADM
TFAP2A,ADRA1A
TFAP2A,ADRA2B
TFAP2A,APP
TFAP2A,BACE1
TFAP2A,BCL2
TFAP2A,BRS3
TFAP2A,CCNB1
TFAP2A,CD82
TFAP2A,CDH1
TFAP2A,CDH1
TFAP2A,CDKN1A
TFAP2A,CDKN1A
TFAP2A,CDKN1A
TFAP2A,CFTR
TFAP2A,CGA
TFAP2A,CGB3
TFAP2A,COL1A1
TFAP2A,CRABP2
TFAP2A,CRX
TFAP2A,CRYAB
TFAP2A,CYP11A1
TFAP2A,DBH
TFAP2A,DCBLD2
TFAP2A,DCBLD2
TFAP2A,ECM1
TFAP2A,EGFR
TFAP2A,ERBB2
TFAP2A,ETS1
TFAP2A,F2R
TFAP2A,FAS
TFAP2A,FOXA1
TFAP2A,GALNT3
TFAP2A,GAST
TFAP2A,GPX4
TFAP2A,GUSB
TFAP2A,HGF
TFAP2A,HIP1
TFAP2A,HMOX1
TFAP2A,HOXA4
TFAP2A,HSD17B1
TFAP2A,HSD17B1
TFAP2A,HTT
TFAP2A,IGFBP5
TFAP2A,IMPDH2
TFAP2A,KISS1
TFAP2A,KIT
TFAP2A,KLF12
TFAP2A,KRT5
TFAP2A,L1CAM
TFAP2A,LNPEP
TFAP2A,MCAM
TFAP2A,MMP2
TFAP2A,MMP9
TFAP2A,MMP9
TFAP2A,MPG
TFAP2A,MUC4
TFAP2A,MUC4
TFAP2A,NME3
TFAP2A,NR3C1
TFAP2A,OAT
TFAP2A,PLAUR
TFAP2A,POLD2
TFAP2A,PRKCA
TFAP2A,PTEN
TFAP2A,PTGS2
TFAP2A,PVR
TFAP2A,SLC19A1
TFAP2A,SNAP91
TFAP2A,SOD2
TFAP2A,SPRY2
TFAP2A,SULT1E1
TFAP2A,TAF7
TFAP2A,TH
TFAP2A,TIMP2
TFAP2A,VEGFA
TFAP2A,VEGFA
TFCP2,A2M
TFCP2,FGA
TFCP2,GSK3B
TFCP2,PAX6
TFCP2,SPP1
TFCP2,SRY
TFCP2,TF
TFCP2,TYMS
TFCP2,WT1
TFCP2L1,CYP11A1
TFDP1,CAV1
TFDP1,CCNE1
TFDP1,CDK1
TFDP1,DHFR
TFDP1,MYBL2
TFDP1,NRIP1
TFDP1,PCNA
TFDP1,RRM1
TFDP1,TP53
TFDP1,TYMS
THRA,CGA
THRA,SERPINC1
THRB,CGA
THRB,CGA
THRB,POR
TIAL1,PF4
TLE3,RUNX1
TOB1,IL2
TOP2B,RUNX1
TP53BP1,BRCA1
TP53BP1,BRCA1
TP63,BAX
TP63,BRCA1
TP63,CDKN1A
TP63,DDB2
TP63,DEC1
TP63,EVPL
TP63,FDXR
TP63,ID2
TP63,KLF4
TP63,PPARA
TP63,SMARCD3
TP63,TCF4
TP63,VDR
TP63,VDR
TP63,XPC
TP63,ZNF750
TRIM28,E2F3
TRIM28,E2F4
