GeneA,GeneB
PIAS1,PRMT1
PIAS1,SI
PIAS1,STAT1
PIAS2,AR
PIAS2,LRRN3
PIAS2,MUC1
PIAS2,MYCN
PIAS3,ATF1
PIAS3,ESR1
PIAS3,MUC1
PIAS3,STAT3
PKNOX1,MEIS1
PKNOX1,PF4
PKNOX1,PTPN6
PKNOX1,SYP
POLR1A,E2F1
POU2F1,AR
POU2F1,BDKRB1
POU2F1,CAPN6
POU2F1,CCND1
POU2F1,CDX2
POU2F1,GADD45A
POU2F1,GADD45A
POU2F1,GATA1
POU2F1,GCM1
POU2F1,GFI1B
POU2F1,GNRH1
POU2F1,HBG1
POU2F1,HIST2H2BE
POU2F1,HPGDS
POU2F1,ID1
POU2F1,IL2
POU2F1,IL2
POU2F1,IL2RA
POU2F1,IL4
POU2F1,IL5
POU2F1,LCT
POU2F1,LGALS4
POU2F1,MAD2L1
POU2F1,PLAU
POU2F1,POU2AF1
POU2F1,PTGIR
POU2F1,RPTOR
POU2F1,RRM2B
POU2F1,SDC4
POU2F1,SNAI2
POU2F1,SNAI2
POU2F1,SNAPC1
POU2F1,SPP1
POU2F1,ST6GAL1
POU2F1,TK1
POU2F1,TWIST1
POU2F1,TWIST1
POU2F1,TXNRD1
POU2F1,UGT2B7
POU2F1,VCAM1
POU2F1,VWF
POU2F1,VWF
POU4F1,HPSE
POU4F1,HSP90AA1
PPARD,ANG
PPARD,ANGPTL4
PPARD,CAT
PPARD,HSD11B2
PPARD,LPL
PPARD,PDK4
PPARD,SAT1
PPARD,SOD1
PPARD,TIMP1
PPARD,TXN
PPARG,ABCG2
PPARG,ACAT1
PPARG,ADIPOQ
PPARG,ADIPOQ
PPARG,AGER
PPARG,ANGPTL4
PPARG,ANGPTL4
PPARG,APOB
PPARG,APOBR
PPARG,ATP2A2
PPARG,BAD
PPARG,BCL2
PPARG,BCL2
PPARG,BCL2L1
PPARG,BRS3
PPARG,CAT
PPARG,CAV1
PPARG,CCND1
PPARG,CCNE1
PPARG,CD36
PPARG,CD36
PPARG,CD83
PPARG,CDKN1A
PPARG,CEBPA
PPARG,CFLAR
PPARG,CIITA
PPARG,CIITA
PPARG,CLDN2
PPARG,CPT1B
PPARG,CSF1
PPARG,DBI
PPARG,EGFR
PPARG,ERO1A
PPARG,ERP44
PPARG,ERP44
PPARG,FABP4
PPARG,FABP4
PPARG,FASLG
PPARG,FGF1
PPARG,GDF15
PPARG,GK
PPARG,HMOX1
PPARG,ICAM1
PPARG,JAG1
PPARG,KLF4
PPARG,LIPE
PPARG,MMP1
PPARG,MMP9
PPARG,MYC
PPARG,NOTCH4
PPARG,NR1H3
PPARG,PDK2
PPARG,PLIN2
PPARG,PLIN2
PPARG,POU2F1
PPARG,PTEN
PPARG,PTGS2
PPARG,PTGS2
PPARG,PTGS2
PPARG,RARB
PPARG,REN
PPARG,REN
PPARG,RETN
PPARG,RETN
PPARG,SAT1
PPARG,SAT1
PPARG,SERPINE1
PPARG,SLC2A4
PPARG,SLC5A5
PPARG,SLC9A1
PPARG,SOCS7
PPARG,TG
PPARG,TNFRSF11B
PPARG,TP53
PPARG,TSHR
PPARG,TXNIP
PPARG,VLDLR
PPARGC1A,ALDOB
PPARGC1A,APOA5
PPARGC1A,APOC3
PPARGC1A,CYP2C9
PPARGC1A,CYP7A1
PPARGC1A,MFN2
PPARGC1A,MLYCD
PPARGC1A,OTC
PPARGC1A,PCK2
PRDM2,KMT5A
PREB,CCL2
PREB,PRL
PTMA,CDKN1A
PTMA,IDO1
PTMA,IDO2
PTMA,TLR9
PTTG1,CCNB1
PTTG1,CDC42
PTTG1,CDK1
PTTG1,DOCK1
PTTG1,FGF2
PTTG1,ID3
PTTG1,KDR
PTTG1,LGALS1
PTTG1,MYC
PTTG1,MYC
PTTG1,PTTG1IP
PTTG1,RAC1
PTTG1,RHOA
PTTG1,S100A4
PTTG1,TIMP2
PTTG1,VEGFA
PURA,AR
PURA,ERBB2
PURA,FAS
PURA,PCNA
RARA,ABCC3
RARA,ANXA8
RARA,CCNA1
RARA,CDKN1A
RARA,CRABP1
RARA,CRH
RARA,CXCR5
RARA,CYP1A1
RARA,ETS1
RARA,FGFBP1
RARA,GNRH2
RARA,HCK
RARA,HNF4A
RARA,HSD17B2
RARA,HSD17B2
RARA,ICAM1
RARA,MACROD1
RARA,MAOB
RARA,MUC5AC
RARA,NR1I3
RARA,PLAU
RARA,PRKCA
RARA,RARB
RARA,RPTOR
RARA,SCD
RARA,SFTPB
RARA,THBD
RARA,THBD
RARB,ADH5
RARB,RARB
RARB,THBD
RARG,BGLAP
RARG,CYP19A1
RARG,ICAM1
RARG,RARB
RARG,THBD
RBBP7,CDH1
RBL1,BRCA1
RBL1,CCNA2
RBL1,HIST1H2AE
RBL1,MYC
RBL1,TFDP1
RBMX,EGR1
RBMX,FOS
RBMX,FOSL1
RBMX,JUNB
RBMX,JUND
RBMX,KIT
RBMX,ROS1
RBMX,TXNIP
RFWD2,MMP1
RFWD2,PLAU
RFX1,CD70
RFX1,CIITA
RFX1,COL1A2
RFX1,FGF1
RFX1,HDAC1
RFX1,HLA-DMB
RFX1,HLA-DOB
RFX1,HLA-DPB1
RFX1,HLA-DRA
RFX1,IL5RA
RFX1,ITGAL
RFX1,MAP1A
RFX1,MSLN
RFX1,MYC
RFX1,PCNA
RFX5,COL1A2
RFX5,HDAC2
RFX5,HLA-DMA
RFX5,HLA-DMB
RFX5,HLA-DOA
RFX5,HLA-DOB
RFX5,HLA-DPA1
RFX5,HLA-DPB1
RFX5,HLA-DQA1
RFX5,HLA-DQA2
RFX5,HLA-DQB1
RFX5,HLA-DQB2
RFX5,HLA-DRA
RFX5,HLA-DRB1
RFX5,HLA-DRB5
RFX5,IFNG
RFXAP,HLA-DMA
RFXAP,HLA-DMB
RFXAP,HLA-DOA
RFXAP,HLA-DOB
RFXAP,HLA-DPA1
RFXAP,HLA-DPB1
RFXAP,HLA-DQA1
RFXAP,HLA-DQA2
RFXAP,HLA-DQB1
RFXAP,HLA-DQB2
RFXAP,HLA-DRA
RFXAP,HLA-DRB1
RFXAP,HLA-DRB5
RNF14,CCND1
RUNX1T1,IL3
SCAND1,ZNF202
SCD5,EGR2
SFPQ,ADARB2
SFPQ,CXCL8
SFPQ,NEAT1
SFPQ,STAT6
SFPQ,TH
SHOX2,ACAN
SHOX2,NPPB
SIM2,BCL2
SIM2,CASP3
SIN3A,E2F1
SIN3A,KLK3
SIRT3,FOXO3
SIX1,CDH1
SIX1,VEGFC
SKI,FHL2
SKI,MDM2
SMAD1,CXCL2
SMAD1,IBSP
SMAD1,TNFRSF11B
SMAD2,AHR
SMAD2,BCL2
SMAD2,CDKN1A
SMAD2,GLI1
SMAD2,NKX2-1
SMAD3,AHR
SMAD3,ANGPTL4
SMAD3,APOC3
SMAD3,BAMBI
SMAD3,BGLAP
SMAD3,CCND2
SMAD3,CDKN1A
SMAD3,CDKN1A
SMAD3,COL7A1
SMAD3,CYP17A1
SMAD3,CYP7A1
SMAD3,EPO
SMAD3,FOXA2
SMAD3,FOXP3
SMAD3,FST
SMAD3,FSTL3
SMAD3,GLI2
SMAD3,JUN
SMAD3,LTBP4
SMAD3,MMP9
SMAD3,MXD1
SMAD3,MYC
SMAD3,POR
SMAD3,PTHLH
SMAD3,SERPINE1
SMAD3,SERPINE1
SMAD3,SMAD7
SMAD3,SMAD7
SMAD3,TERT
SMAD3,TERT
SMAD3,TGFB1
SMAD3,TNC
SMAD3,VDR
SMAD3,VEGFA
SMAD3,ZFP36
SMAD4,AHR
SMAD4,APOC3
SMAD4,BAMBI
SMAD4,BCL2
SMAD4,BGLAP
SMAD4,BTRC
SMAD4,CDKN1A
SMAD4,CDKN2B
SMAD4,COL7A1
SMAD4,DACH1
SMAD4,EPO
SMAD4,FBXO32
SMAD4,FSTL3
SMAD4,GLI1
SMAD4,HP
SMAD4,JUN
SMAD4,MYC
SMAD4,POR
SMAD4,RUNX1T1
SMAD4,SERPINE1
SMAD4,SKIL
SMAD4,SMAD7
SMAD4,TGFB1
SMAD4,TNC
SMAD4,UCP2
SMAD4,ZFP36
SMAD7,CDK1
SMAD7,CDKN1A
SMAD7,CDKN2B
SMAD7,HMOX1
SMAD7,KRT14
SMAD7,MET
SMAD7,MYC
SMAD7,TGFB1
SMAD7,TGFBR1
SMARCA4,ABCG2
SMARCA4,CAD
SMARCA4,CCND1
SMARCA4,CD44
SMARCA4,CDH1
SMARCA4,CDKN1A
SMARCA4,CDKN2A
SMARCA4,FOS
SMARCA4,MECOM
SMARCB1,CD44
SMARCB1,CDKN2A
SMG6,UPF1
SMURF2,KLF5
SNAI2,CD44
SNAI2,CDH1
SNAI2,CDH1
SNAI2,CDH2
SNAI2,CXADR
SNAI2,CXCL12
SNAI2,CXCR4
SNAI2,HPGD
SNAI2,JAG1
SNAI2,LPAR2
SNAI2,MMP17
SNAI2,MMP9
SNAI2,POU5F1
SNAI2,UBE2D3
SNAI2,VDR
SNIP1,CCND1
SNIP1,MYC
SNW1,HES1
SNW1,RARB
SNW1,VDR
SOX11,SPAST
SOX11,TUBB3
SOX17,CSNK1A1
SOX17,FN1
SOX17,HNF4A
SOX17,MACC1
SOX17,NFAT5
SOX17,SERBP1
SOX4,AGO1
SOX4,AXIN2
SOX4,DHX9
SOX4,DICER1
SOX4,HDAC8
SOX4,KMT2A
SOX4,NCAM1
SOX4,NKX3-1
SOX6,CCNA2
SOX6,CCND1
SOX6,CDK4
SOX6,CDKN1A
SOX6,CTNNB1
SOX6,TP53
SP7,COL11A2
SPEN,DMPK
SPEN,NCOR2
SRCAP,KLK3
SRCAP,PCK2
SREBF2,ABCA1
SREBF2,ABCG5
SREBF2,ABCG8
SREBF2,ACOT7
SREBF2,FABP6
SREBF2,FAS
SREBF2,FDFT1
SREBF2,FDPS
SREBF2,HMGCR
SREBF2,HMGCR
SREBF2,HNF4A
SREBF2,LDLR
SREBF2,LIPC
SREBF2,LRP1
SREBF2,MTTP
SREBF2,NPC1L1
SREBF2,NPC1L1
SREBF2,PCSK9
SREBF2,PON1
SREBF2,PON2
SREBF2,PPARG
SREBF2,PRSS8
SRF,ACTA1
SRF,CFTR
SRF,CREB1
SRF,DMD
SRF,FHL2
SRF,FOS
SRF,FOS
SRF,FOSL1
SRF,FXN
SRF,HMGXB4
SRF,HMGXB4
SRF,KPNA1
SRF,KPNB1
SRF,LMO7
SRF,MCL1
SRF,MMP14
SRF,MMP2
SRF,MMP9
SRF,MYL9
SRF,PLAU
SRF,PLG
SRF,PRRX1
SRF,SAMD4A
SRF,SERPINE1
SRF,SMN1
SRF,TAGLN
SRF,UBE2S
SRSF1,MYC
SRSF1,NFKB1
SSB,HAP1
SSB,LAMB1
SSB,XIAP
STAT1,ACAT1
STAT1,APP
STAT1,BAX
STAT1,CCL2
STAT1,CCL3
STAT1,CCR1
STAT1,CD22
STAT1,CD40
STAT1,CD40LG
STAT1,CD86
STAT1,CDKN1A
STAT1,CEBPE
STAT1,CFTR
STAT1,CFTR
STAT1,CHAT
STAT1,CIITA
STAT1,CIITA
STAT1,CTSB
STAT1,CTSL
STAT1,CXCL10
STAT1,CXCL10
STAT1,EDN1
STAT1,EGFR
STAT1,FAS
STAT1,FCGR1A
STAT1,FCGRT
STAT1,FGF2
STAT1,FGF2
STAT1,FGFR3
STAT1,FOXP3
STAT1,GAST
STAT1,GAST
STAT1,GLS
STAT1,HLA-E
STAT1,HMOX1
STAT1,HSP90AA1
STAT1,ICAM1
STAT1,IFIT3
STAT1,IFNA1
STAT1,IFNA1
STAT1,IFNB1
STAT1,IFNG
STAT1,IFNG
STAT1,IFNG
STAT1,IFNLR1
STAT1,IL10
STAT1,IL1B
STAT1,IL1R1
STAT1,IL27
STAT1,IL2RA
STAT1,IL6
STAT1,IRF1
STAT1,IRF1
STAT1,IRF1
STAT1,IRF7
STAT1,IRF8
STAT1,IVL
STAT1,JAK2
STAT1,KRT17
STAT1,LCN2
STAT1,LY96
STAT1,MMP13
STAT1,MMP9
STAT1,MUC1
STAT1,MUC4
STAT1,MVP
STAT1,NOS2
STAT1,NOS2
STAT1,NOX1
STAT1,NOX4
STAT1,NOX5
STAT1,NR1H4
STAT1,OPRM1
STAT1,PIM1
STAT1,PLSCR1
STAT1,PML
STAT1,PML
STAT1,PPARA
STAT1,PRKCE
STAT1,PSMB9
STAT1,PTGS2
STAT1,PTGS2
STAT1,S100A10
STAT1,SCARB1
STAT1,SMARCA4
STAT1,SOCS3
STAT1,STAT2
STAT1,STAT3
STAT1,TAP1
STAT1,TBX21
STAT1,TIMP1
STAT1,TLR3
STAT1,TNFSF13B
STAT1,TP53
STAT1,TP53
STAT1,UPP1
STAT1,VIP
STAT1,XAF1
STAT5B,BCL2L1
STAT5B,BCL6
STAT5B,CCND1
STAT5B,CEL
STAT5B,ESR1
STAT5B,ESR2
STAT5B,IFNG
STAT5B,IGF1
SUGP1,IL1B
SUPT3H,NEDD4L
TAF1,AR
TAF1,CDKN1A
TAF1,LRIG2
TAF1,SRC
TAF1,TBP
TAF5,CDKN1A
TBPL1,NF1
TBX21,CCR4
TBX21,CHST4
TBX21,CXCR3
TBX21,FUT7
TBX21,GATA3
TBX21,IFNG
TBX21,IFNG
TBX21,IL10
TBX21,IL13
TBX21,IL4
TBX21,IL4
TBX21,NELFCD
TBX21,PTGDR2
TBX21,YY1
TBX3,CDKN1A
TBX3,CDKN2A
TCF19,CCNE1
TCF3,AICDA
TCF3,BBC3
TCF3,CD4
TCF3,CDH1
TCF3,CDK6
TCF3,CDKN1A
TCF3,CDKN1A
TCF3,CR2
TCF3,EXO1
TCF3,IL5RA
TCF3,INS
TCF3,MYC
TCF3,MYC
TCF3,POU5F1
TCF3,RAG1
TCFL5,CD2
TEF,ALB
TEF,DBP
TEF,NPPB
TFAP2A,ACHE
TFAP2A,ADM
TFAP2A,ADRA1A
TFAP2A,ADRA2B
TFAP2A,APP
TFAP2A,BACE1
TFAP2A,BCL2
TFAP2A,BRS3
TFAP2A,CCNB1
TFAP2A,CD82
TFAP2A,CDH1
TFAP2A,CDH1
TFAP2A,CDKN1A
TFAP2A,CDKN1A
TFAP2A,CDKN1A
TFAP2A,CFTR
TFAP2A,CGA
TFAP2A,CGB3
TFAP2A,COL1A1
TFAP2A,CRABP2
TFAP2A,CRX
TFAP2A,CRYAB
TFAP2A,CYP11A1
TFAP2A,DBH
TFAP2A,DCBLD2
TFAP2A,DCBLD2
TFAP2A,ECM1
TFAP2A,EGFR
TFAP2A,ERBB2
TFAP2A,ETS1
TFAP2A,F2R
TFAP2A,FAS
TFAP2A,FOXA1
TFAP2A,GALNT3
TFAP2A,GAST
TFAP2A,GPX4
TFAP2A,GUSB
TFAP2A,HGF
TFAP2A,HIP1
TFAP2A,HMOX1
TFAP2A,HOXA4
TFAP2A,HSD17B1
TFAP2A,HSD17B1
TFAP2A,HTT
TFAP2A,IGFBP5
TFAP2A,IMPDH2
TFAP2A,KISS1
TFAP2A,KIT
TFAP2A,KLF12
TFAP2A,KRT5
TFAP2A,L1CAM
TFAP2A,LNPEP
TFAP2A,MCAM
TFAP2A,MMP2
TFAP2A,MMP9
TFAP2A,MMP9
TFAP2A,MPG
TFAP2A,MUC4
TFAP2A,MUC4
TFAP2A,NME3
TFAP2A,NR3C1
TFAP2A,OAT
TFAP2A,PLAUR
TFAP2A,POLD2
TFAP2A,PRKCA
TFAP2A,PTEN
TFAP2A,PTGS2
TFAP2A,PVR
TFAP2A,SLC19A1
TFAP2A,SNAP91
TFAP2A,SOD2
TFAP2A,SPRY2
TFAP2A,SULT1E1
TFAP2A,TAF7
TFAP2A,TH
TFAP2A,TIMP2
TFAP2A,VEGFA
TFAP2A,VEGFA
TFCP2,A2M
TFCP2,FGA
TFCP2,GSK3B
TFCP2,PAX6
TFCP2,SPP1
TFCP2,SRY
TFCP2,TF
TFCP2,TYMS
TFCP2,WT1
TFDP1,CAV1
TFDP1,CCNE1
TFDP1,CDK1
TFDP1,DHFR
TFDP1,MYBL2
TFDP1,NRIP1
TFDP1,PCNA
TFDP1,RRM1
TFDP1,TP53
TFDP1,TYMS
TFPT,EAF1
TFPT,EAF2
TOP2B,RUNX1
TP53BP1,BRCA1
TP53BP1,BRCA1
TP73,AQP3
TP73,BAX
TP73,BBC3
TP73,BIRC5
TP73,CABLES1
TP73,CDK1
TP73,CDKN1A
TP73,CDKN1A
TP73,E2F1
TP73,FDXR
TP73,MDM2
TP73,PMAIP1
TP73,TERT
TP73,VDR
TRAF6,CD40
TRAF6,TICAM1
TRAF6,VEGFA
TRERF1,CCR7
TRERF1,CD40
TRERF1,CD80
TRERF1,CD86
TRERF1,LILRB1
TRERF1,LILRB2
TRERF1,LILRB4
TRIB3,ATF4
TRIB3,SMAD3
TRIM25,DDX58
TRRAP,CCND2
TRRAP,MITF
TWIST2,AKR1C2
TWIST2,ATM
TWIST2,CD44
TWIST2,CDH1
TWIST2,CDH2
TWIST2,CDH2
TWIST2,CTPS1
TWIST2,DKK1
TWIST2,ERBB3
TWIST2,F2R
TWIST2,FN1
TWIST2,FOS
TWIST2,GDF15
TWIST2,ICAM1
TWIST2,ILK
TWIST2,ITGB1
TWIST2,MMP2
TWIST2,MYB
TWIST2,NF1
TWIST2,NR2F1
TWIST2,PFDN4
TWIST2,POSTN
TWIST2,RAP1A
TWIST2,RBL2
TWIST2,RUNX2
TWIST2,RUNX2
TWIST2,SRPX
UBP1,CYP11A1
UBTF,TAF1B
UPF1,NCBP1
UPF1,SLBP
UPF2,UPF1
URI1,AR
USF1,ABCA1
USF1,AGT
USF1,APC
USF1,APEX1
USF1,APOA2
USF1,APOA5
USF1,APOA5
USF1,ASCL2
USF1,ASPH
USF1,B2M
USF1,BRCA2
USF1,CCNB1
USF1,CD2
USF1,CEACAM1
USF1,CEACAM5
USF1,CIITA
USF1,CIITA
USF1,CTSB
USF1,CTSD
USF1,CXCR4
USF1,CYP19A1
USF1,CYP1A1
USF1,EXT1
USF1,FBP1
USF1,FCER1A
USF1,FMO3
USF1,FMR1
USF1,FMR1
USF1,FOXA2
USF1,GATA5
USF1,GCK
USF1,HMOX1
USF1,HOXB4
USF1,HOXB4
USF1,HOXB7
USF1,ID4
USF1,IFNG
USF1,ISG20
USF1,LIPC
USF1,MVP
USF1,MYH9
USF1,NFKB1
USF1,NPHS2
USF1,P4HA1
USF1,PF4
USF1,PIGR
USF1,PIGR
USF1,PKLR
USF1,POU2F1
USF1,PTGDS
USF1,PTGDS
USF1,PTGS2
USF1,PTPN6
USF1,RELA
USF1,S100A6
USF1,SCN9A
USF1,SERBP1
USF1,SERPINE1
USF1,SERPINE1
USF1,SF1
USF1,SLC16A1
USF1,SLC19A1
USF1,SLC1A3
USF1,SLC22A2
USF1,SLC22A2
USF1,TBX21
USF1,TCN2
USF1,TERT
USF1,TERT
USF1,TERT
USF1,TGFB1
USF1,TGFB2
USF1,TOP3A
USF1,TYMS
USF2,ABCA1
USF2,APC
USF2,APOA2
USF2,APOA5
USF2,APOA5
USF2,ASCL2
USF2,ASPH
USF2,B2M
USF2,BRCA1
USF2,BRCA2
USF2,CD2
USF2,CEACAM1
USF2,CEACAM5
USF2,CFTR
USF2,CTSB
USF2,CTSD
USF2,CXCR2
USF2,CXCR4
USF2,CYP19A1
USF2,EPAS1
USF2,FBP1
USF2,FCER1A
USF2,FMR1
USF2,FMR1
USF2,HIF1A
USF2,HMOX1
USF2,HOXB4
USF2,HOXB4
USF2,IGF2R
USF2,LIPC
USF2,MYH9
USF2,NR5A1
USF2,P4HA1
USF2,PDX1
USF2,PF4
USF2,PIGR
USF2,PIGR
USF2,PKLR
USF2,POU2F1
USF2,PTGS2
USF2,PTPN6
USF2,SF1
USF2,SLC19A1
USF2,TCN2
USF2,TERT
USF2,TERT
USF2,TERT
USF2,TGFB1
USF2,TGFB1
USF2,TGFB2
USF2,TGFB2
USF2,THBS1
USF2,TOP3A
VHL,ANGPT2
VHL,AR
VHL,CA12
VHL,CA9
VHL,CCND1
VHL,CDKN1B
VHL,CDKN1C
VHL,COL4A2
VHL,CXCR4
VHL,DAB2
VHL,HIF1A
VHL,HIF1A
VHL,IGF1R
VHL,KLF10
VHL,NMU
VHL,SPARC
VHL,BHLHE40
VHL,TCF4
VHL,TFRC
VHL,TP53
VHL,VEGFA
VHL,VEGFA
VHL,VEGFA
WDR5,MYC
WWP1,ERBB4
WWP1,TGFBR1
XRCC6,CD40
XRCC6,ERBB2
YEATS4,TP53
ZBTB14,FHL2
ZBTB17,CDKN1A
ZBTB17,CDKN1A
ZBTB17,CDKN2B
ZBTB7A,CDKN2A
ZBTB7A,FOS
ZBTB7A,MYC
ZBTB7A,PFKP
ZBTB7A,PKM
ZBTB7A,SLC2A3
ZEB1,AR
ZEB1,BCL6
ZEB1,CDH1
ZEB1,CDH1
ZEB1,CDH1
ZEB1,COL4A3
ZEB1,CXADR
ZEB1,EPCAM
ZEB1,GRHL2
ZEB1,ITGB4
ZEB1,LAMC2
ZEB1,MUC1
ZEB1,PKP3
ZEB1,POU5F1
ZEB1,SPRR1B
ZEB2,CDH1
ZEB2,CXADR
ZEB2,ITGA5
ZEB2,MEOX2
ZEB2,POU5F1
ZEB2,VIM
ZHX2,AFP
ZHX2,CCNA2
ZHX2,CCNE1
ZHX2,HNF1A
ZIC2,SLC13A4
ZIC2,TCF4
ZIC3,NPPA
ZMYND11,IL6
ZNF143,BUB1B
ZNF143,ESCO2
ZNF143,PCYT1A
ZNF143,TALDO1
ZNF175,NTF3
ZNF202,ABCA1
ZNF202,AMACR
ZNF202,POMGNT1
ZNF224,ALDOA
ZNF224,VDR
ZNF239,RBP3
ZNF300,CDKN1A
ZNF300,CDKN1B
ZNF300,CXCL8
ZNF300,IL6
ZNF300,MYC
ZNF335,REST
ZNF350,ATXN2
ZNF350,HMGA2
ZNF350,RBBP8
ZNF350,TRIM28
ZNF423,BRCA1
ZNF444,SCARF1
ZNF76,CDKN1A
ZNF76,PCYT1A
ZNF76,TALDO1
ZNRD1,ABCB1
ZNRD1,BCL2
