Gene Symbols,20-29,30-39,40-49,50-59,60-69,70-79
PLEKHA8,NA,0.47160849836733,0.397056952631356,0.383481404520589,0.399949464964731,0.588280819303677
AC007285.7,NA,0.149880573248408,0.32906050955414,0.264746607587926,0.380652866242038,0.634355095541401
MTURN,NA,0.473977801510413,0.244145243725685,0.285942227985862,0.271765510265777,0.271921962010832
AC007036.4,NA,0.271571571571572,0.34038038038038,0.191200291200291,0.232024332024332,0.366716716716717
RPS27P16,NA,0,0.10963523743978,0.1822915108172,0.196357668484303,0.246501491167699
AC007036.6,NA,0.492537313432836,0.184354091610911,0.319325411920905,0.345691964580282,0.400111511408475
ZNRF2,NA,0.513657650450811,0.336183190840458,0.263327742703774,0.381227092491529,0.387255637218139
AC006978.6,NA,0.522021049993735,0.30714196216013,0.287336068997202,0.333865848055799,0.247118155619597
LINC01176,NA,0.378746854177039,0.38869072382914,0.350285811378427,0.406134099015843,0.492592112651721
NOD1,NA,0.550941338537481,0.300539547698313,0.281333446466986,0.327703478360693,0.485162438296407
GGCT,NA,0.488316246420985,0.274175671931283,0.337801330008313,0.33853144915489,0.376281518426157
AC005154.6,NA,0.333736792999975,0.251108253271806,0.314522026376176,0.387108881737825,0.576619512318128
AC005154.7,NA,0.580450946228026,0.350492521607121,0.378662284863227,0.395094450290683,0.570229613400728
RP4-777O23.2,NA,0.412155419733067,0.175851315953599,0.281157974087672,0.188723961581639,0.276131969564675
AC005154.8,NA,0.277582846003899,0.0930058479532164,0.257259089753369,0.309826810616284,0.419863547758285
RP4-777O23.1,NA,0.374927421483241,0.337878068091845,0.405394803138271,0.461590230830136,0.819358669833729
GARS,NA,0.587339362208472,0.228177058543551,0.275662382992226,0.354324027895619,0.377478978264319
CRHR2,NA,0.230213662353295,0.279867589527535,0.198219024430279,0.178823583879256,0.398284682515799
INMT,NA,0.281373701009192,0.41273531838296,0.307308724384776,0.304161604040101,0.338595964899122
AC006022.4,NA,0,0,0.0413088540124371,0,0
MINDY4,NA,0.499338306063523,0.217051652229708,0.247141773850147,0.295297500061696,0.371711581649021
AC004691.5,NA,0.233614232209738,0.148252184769039,0.216773304203079,0.257139513108614,0.315230961298377
AQP1,NA,0.395976070802613,0.203180902994047,0.267084883909133,0.258253378065942,0.286807557300192
GHRHR,NA,0.257944156165061,0.181719792438844,0.185944499951655,0.185418554210252,0.189547813194959
ADCYAP1R1,NA,0.0595559555955595,0.198829882988299,0.247779125738661,0.157159465946595,0.246287128712871
NEUROD6,NA,0.0920716112531969,0,0.0147892805515401,0.120204603580563,0
CCDC129,NA,0.364649681528662,0.316082802547771,0.256104033970276,0.16135881104034,0.11703821656051
PPP1R17,NA,0.232291666666667,0.208055555555556,0.182004830917874,0.243,0.473611111111111
PDE1C,NA,0.501593052236697,0.483542742619286,0.374024683744872,0.482093578971711,0.497225005781238
AC018641.7,NA,0.187913907284768,0,0.254477397063058,0.171879775853286,0.118708609271523
SLC25A5P5,NA,0.154255319148936,0.285744680851064,0.246254432624113,0.243106382978723,0.0604609929078014
LSM5,NA,0.435533995300538,0.274350034108997,0.379316166286529,0.392581924758079,0.431782005609035
AVL9,NA,0.499609263995453,0.263313441318556,0.336624988159515,0.352781329923274,0.48348252344416
DPY19L1P1,NA,0.333390760749182,0.298422386847481,0.327055910404671,0.263301420097955,0.459956683320617
