GeneA,GeneB
NFIC,HGF
NFIC,HMGB1
NFIC,HSD11B2
NFIC,IRS2
NFIC,ITGA5
NFIC,JUN
NFIC,MATN1
NFIC,POLD2
NFIC,POLE2
NFIC,SLC34A2
NFIC,SMUG1
NFIC,TFPI2
NFIC,VWF
NFIL3,APP
NFIL3,AREG
NFIL3,EREG
NFIL3,HPGD
NFIL3,IFNG
NFIL3,IL1B
NFIL3,PGR
NFIL3,PTGS2
NFIL3,TNFSF10
NFIL3,VWF
NFIX,CDKN1A
NFIX,CHI3L1
NFKBIB,IFNB1
NFRKB,JUN
NFYA,ABCB1
NFYA,CBS
NFYA,CCND2
NFYA,CDKN1B
NFYA,CYP2A6
NFYA,DDIT3
NFYA,FAS
NFYA,FXR2
NFYA,GADD45A
NFYA,GADD45A
NFYA,GFI1B
NFYA,HBB
NFYA,HOXB4
NFYA,HOXB7
NFYA,HSPA5
NFYA,LPIN1
NFYA,OGG1
NFYA,OGG1
NFYA,SOX18
NFYA,SOX3
NFYA,SP3
NFYA,STK11
NFYB,ABCB1
NFYB,CCND2
NFYB,CDKN1B
NFYB,FAS
NFYB,FOS
NFYB,FXR2
NFYB,GFI1B
NFYB,HBB
NFYB,HOXB7
NFYB,LPIN1
NFYB,SOX18
NFYB,SOX3
NFYB,STK11
NFYB,TPH1
NFYC,ABCB1
NFYC,CCND2
NFYC,CDKN1B
NFYC,FAS
NFYC,FDPS
NFYC,FOS
NFYC,FXR2
NFYC,GFI1B
NFYC,HBB
NFYC,HOXB7
NFYC,LPIN1
NFYC,SOX18
NFYC,SOX3
NKX2-5,CTNNB1
NKX2-5,DACT1
NKX2-5,DACT2
NKX2-5,DACT3
NKX2-5,GATA4
NKX2-5,LYL1
NKX2-5,MEF2C
NKX2-5,NPPB
NKX2-5,TBX5
NPAS2,CRY1
NPAS2,CRY2
NPAS2,PER1
NPAS2,PER2
NPAS3,VGF
NR1D1,ARNTL
NR1H2,ABCA1
NR1H2,ABCG1
NR1H2,ABCG4
NR1H3,ABCA1
NR1H3,ABCA1
NR1H3,ABCG1
NR1H3,ABCG4
NR1H3,BHLHE40
NR1H3,CETP
NR1I2,ABCB1
NR1I2,BCL2
NR1I2,BCL2L1
NR1I2,CCL2
NR1I2,CORO1C
NR1I2,CYP2B6
NR1I2,CYP2C8
NR1I2,CYP2C9
NR1I2,CYP3A4
NR1I2,CYP3A4
NR1I2,CYP4F12
NR1I2,FGF19
NR1I2,FOSL1
NR1I2,HP
NR1I2,IL10
NR1I2,KLF6
NR1I2,NFKB1
NR1I2,NOD1
NR1I2,NOD2
NR1I2,PTAFR
NR1I2,RAB3A
NR1I2,RELA
NR1I2,RXRA
NR1I2,THBS1
NR1I2,THRSP
NR1I2,TNFRSF12A
NR1I2,UGT1A1
NR2C2,LHCGR
NR2C2,OXT
NR2F1,APOA2
NR2F1,APOB
NR2F1,APOC3
NR2F1,CYP17A1
NR2F1,CYP19A1
NR2F1,DR1
NR2F1,LHCGR
NR2F1,MTTP
NR2F1,SERPINC1
NR2F2,E2F1
NR2F2,HEY1
NR2F2,HEY2
NR2F2,NTS
NR2F2,POU5F1
NR2F2,PPARA
NR2F2,TFAP2A
NR3C1,ATF2
NR3C1,ATP1B1
NR3C1,ATP1B1
NR3C1,BAD
NR3C1,BAX
NR3C1,BGLAP
NR3C1,BRCA1
NR3C1,CALD1
NR3C1,CCND1
NR3C1,CCND3
NR3C1,CDK4
NR3C1,CDK6
NR3C1,CDKN1A
NR3C1,CSF1R
NR3C1,CYP19A1
NR3C1,ELK1
NR3C1,ETS1
NR3C1,HRH1
NR3C1,HSD11B2
NR3C1,MAOA
NR3C1,MUC4
NR3C1,NFKB1
NR3C1,NR1I2
NR3C1,NR3C1
NR3C1,PNRC1
NR3C1,PPIG
NR3C1,RLN1
NR3C1,RLN2
NR3C1,RPS6KA3
NR3C1,S100P
NR3C1,SCNN1A
NR3C1,SLC10A2
NR3C1,SPP1
NR3C1,SRF
NR3C1,STAT1
NR3C1,TAT
NR3C1,TP53
NR3C1,UGT1A1
NR3C1,UGT1A1
NR3C2,ATP1B1
NR3C2,ATP1B1
NR3C2,CABIN1
NR3C2,CCR5
NR3C2,CCR6
NR3C2,CD40
NR3C2,EGFR
NR3C2,LCN2
NR4A1,CCNA2
NR4A1,CDKN1B
NR4A1,CYP11A1
NR4A1,CYP17A1
NR4A1,E2F1
NR4A1,FASLG
NR4A1,HSD3B2
NR4A1,HSD3B2
NR4A1,MDM2
NR4A1,MMP2
NR4A1,RNF7
NR4A1,SERPINE1
NR4A1,STAR
NR4A1,TIMP2
NR4A1,TNF
NR4A2,APOM
NR4A2,CRH
NR4A2,CXCL8
NR4A2,MMP1
NR4A2,SLC6A3
NR4A3,PPARG
NRF1,CAPNS1
NRF1,COX6A1
NRF1,CXCR4
NRF1,FMR1
NRF1,FMR1
NRF1,FXR2
NRF1,GALNT3
NRF1,IDE
NRF1,NQO1
NRF1,PRDX3
NRF1,PRDX5
NRF1,SDHB
NRF1,SLC46A1
NRF1,SNRPN
NRF1,SPAST
NRF1,TOMM34
NRL,NR2E3
NRL,PDE6B
NRL,RBP3
NRL,RHO
NRL,RHO
NUPR1,BCL2L1
NUPR1,CDKN1A
NUPR1,CDKN1A
NUPR1,EP300
NUPR1,MSL1
NUPR1,TP53
ONECUT2,MITF
ONECUT2,SYTL4
PARP1,BCL2
PARP1,BRCA2
PARP1,CDH1
PARP1,CDH1
PARP1,CDKN1A
PARP1,CXCL1
PARP1,E2F1
PARP1,FBN1
PARP1,FN1
PARP1,FOXO1
PARP1,HFE
PARP1,HTR1A
PARP1,IFNAR1
PARP1,IFNG
PARP1,IL10
PARP1,JUN
PARP1,NFKB1
PARP1,RELA
PARP1,SERPINE1
PARP1,SERPINF1
PARP1,SH3BP2
PARP1,SMARCB1
PARP1,SNAI1
PARP1,THBD
PARP1,THBD
PARP1,VIM
PAX1,PDGFRA
PBX1,HOXB1
PBX1,NANOG
PBX1,PF4
PBX1,SOX3
PBX1,VCP
PBX2,EMX2
PBX2,FMO3
PBX2,MEIS1
PBX2,PF4
PBX2,UGT2B17
PBX2,VCP
PCBD1,FXYD2
PCGF2,HOXA7
PCGF2,HOXA7
PCGF2,ZEB1
PCGF2,ZEB2
PDCD11,FASLG
PER1,BAX
PER1,BCL2
PER1,SLC5A1
PHF8,CDC20
PHOX2A,DBH
PHOX2A,DBH
PHOX2A,TLX2
PIAS1,CYP17A1
PIAS1,FABP2
PIAS1,MUC1
PIAS1,PRMT1
PIAS1,SI
PIAS1,STAT1
PIAS3,ATF1
PIAS3,ESR1
PIAS3,MUC1
PIAS3,STAT3
PIAS4,MUC1
PIAS4,VDR
PIR,NFKB1
PKNOX1,MEIS1
PKNOX1,PF4
PKNOX1,PTPN6
PKNOX1,SYP
PLAG1,ABCC6
PLAG1,CRLF1
PLAG1,IGF2
PLAG1,IGF2
PLAG1,XRCC1
PLAGL1,ABCC6
PLAGL1,SDHB
PLAGL2,IGF2
PLAGL2,METAP2
PLAGL2,NCF2
PLAGL2,SFTPC
PML,BAX
PML,CASP3
PML,CCND1
PML,CCNT1
PML,CDKN1A
PML,EAF2
PML,EGFR
PML,EP300
PML,FLT3
PML,GRIP1
PML,HCK
PML,HIPK2
PML,IFNB1
PML,NR4A1
PML,PML
PML,TNFAIP3
PML,TNFSF10
PML,TP53
PML,UBA7
POLR1A,E2F1
POU2AF1,ID2
POU2AF1,SPIB
POU2AF1,TK1
POU2AF1,TNFRSF17
POU2F1,AR
POU2F1,BDKRB1
POU2F1,CAPN6
POU2F1,CCND1
POU2F1,CDX2
POU2F1,GADD45A
POU2F1,GADD45A
POU2F1,GATA1
POU2F1,GCM1
POU2F1,GFI1B
POU2F1,GNRH1
POU2F1,HBG1
POU2F1,HIST2H2BE
POU2F1,HPGDS
POU2F1,ID1
POU2F1,IL2
POU2F1,IL2
POU2F1,IL2RA
POU2F1,IL4
POU2F1,IL5
POU2F1,LCT
POU2F1,LGALS4
POU2F1,MAD2L1
POU2F1,PLAU
POU2F1,POU2AF1
POU2F1,PTGIR
POU2F1,RPTOR
POU2F1,RRM2B
POU2F1,SDC4
POU2F1,SNAI2
POU2F1,SNAI2
POU2F1,SNAPC1
POU2F1,SPP1
POU2F1,ST6GAL1
POU2F1,TK1
POU2F1,TWIST1
POU2F1,TWIST1
POU2F1,TXNRD1
POU2F1,UGT2B7
POU2F1,VCAM1
POU2F1,VWF
POU2F1,VWF
POU2F2,HBB
POU2F2,HLA-DOB
POU2F2,HLA-DRA
POU2F2,ID2
POU2F2,IL5
POU2F2,SPI1
POU2F2,SPIB
POU2F2,SPP1
POU2F2,TK1
POU2F3,SPRR2A
PPARGC1A,ALDOB
PPARGC1A,APOA5
PPARGC1A,APOC3
PPARGC1A,CYP2C9
PPARGC1A,CYP7A1
PPARGC1A,MFN2
PPARGC1A,MLYCD
PPARGC1A,OTC
PPARGC1A,PCK2
PRDM2,KMT5A
PREB,CCL2
PREB,PRL
PTF1A,CEL
PTMA,CDKN1A
PTMA,IDO1
PTMA,IDO2
PTMA,TLR9
PTTG1,CCNB1
PTTG1,CDC42
PTTG1,CDK1
PTTG1,DOCK1
PTTG1,FGF2
PTTG1,ID3
PTTG1,KDR
PTTG1,LGALS1
PTTG1,MYC
PTTG1,MYC
PTTG1,PTTG1IP
PTTG1,RAC1
PTTG1,RHOA
PTTG1,S100A4
PTTG1,TIMP2
PTTG1,VEGFA
RAD51,SP1
RARB,ADH5
RARB,RARB
RARB,THBD
RARG,BGLAP
RARG,CYP19A1
RARG,ICAM1
RARG,RARB
RARG,THBD
RBBP7,CDH1
RBL1,BRCA1
RBL1,CCNA2
RBL1,HIST1H2AE
RBL1,MYC
RBL1,TFDP1
RBL2,BRCA1
RBL2,DNMT3B
RBL2,E2F4
RBL2,RAD51
REL,BCL2A1
REL,BIRC3
REL,CCL2
REL,CCL5
REL,CD40LG
REL,CDKN1A
REL,CRP
REL,CSRP1
REL,EPHB2
REL,F3
REL,ICAM1
REL,IER3
REL,IL10
REL,IL12B
REL,IL1B
REL,IL2
REL,IL2RA
REL,IL6
REL,KLK3
REL,SELE
REL,SOD2
REL,TNFAIP3
RFX1,CD70
RFX1,CIITA
RFX1,COL1A2
RFX1,FGF1
RFX1,HDAC1
RFX1,HLA-DMB
RFX1,HLA-DOB
RFX1,HLA-DPB1
RFX1,HLA-DRA
RFX1,IL5RA
RFX1,ITGAL
RFX1,MAP1A
RFX1,MSLN
RFX1,MYC
RFX1,PCNA
RFX2,FGF1
RFX2,IL5RA
RFX3,FGF1
RFX3,IL5RA
RFX3,MAP1A
RFX5,COL1A2
RFX5,HDAC2
RFX5,HLA-DMA
RFX5,HLA-DMB
RFX5,HLA-DOA
RFX5,HLA-DOB
RFX5,HLA-DPA1
RFX5,HLA-DPB1
RFX5,HLA-DQA1
RFX5,HLA-DQA2
RFX5,HLA-DQB1
RFX5,HLA-DQB2
RFX5,HLA-DRA
RFX5,HLA-DRB1
RFX5,HLA-DRB5
RFX5,IFNG
RFXANK,HLA-DMA
RFXANK,HLA-DMB
RFXANK,HLA-DOA
RFXANK,HLA-DOB
RFXANK,HLA-DPA1
RFXANK,HLA-DPB1
RFXANK,HLA-DQA1
RFXANK,HLA-DQA2
RFXANK,HLA-DQB1
RFXANK,HLA-DQB2
RFXANK,HLA-DRA
RFXANK,HLA-DRB1
RFXANK,HLA-DRB5
RFXAP,HLA-DMA
RFXAP,HLA-DMB
RFXAP,HLA-DOA
RFXAP,HLA-DOB
RFXAP,HLA-DPA1
RFXAP,HLA-DPB1
RFXAP,HLA-DQA1
RFXAP,HLA-DQA2
RFXAP,HLA-DQB1
RFXAP,HLA-DQB2
RFXAP,HLA-DRA
RFXAP,HLA-DRB1
RFXAP,HLA-DRB5
RORA,APOA5
RORA,E2F1
RORA,NR1D1
RORA,TUBA1B
RREB1,KLK3
RREB1,SLC39A3
RUNX1T1,IL3
RUNX3,CAPN10
RUNX3,CASP2
RUNX3,CASP3
RUNX3,CASP7
RUNX3,CASP8
RUNX3,CCND1
RUNX3,CD36
RUNX3,CD6
RUNX3,CDKN1A
RUNX3,CDKN1A
RUNX3,CFLAR
RUNX3,CLDN7
RUNX3,CLEC4G
RUNX3,DNASE1
RUNX3,FADD
RUNX3,HES1
RUNX3,HSPD1
RUNX3,ICAM3
RUNX3,ING1
RUNX3,ING4
RUNX3,JAG1
RUNX3,MMP9
RUNX3,MYC
RUNX3,PEA15
RUNX3,RUNX1
RUNX3,RUNX1
RUNX3,TCF4
RUNX3,TIAL1
RUNX3,TIMP1
RUNX3,TRAF6
RUNX3,TXN2
RUNX3,WNT4
RUVBL1,TP53
RXRA,ABCA1
RXRA,ABCB11
RXRA,ABCC3
RXRA,CGB5
RXRA,CPT1B
RXRA,CXCR5
RXRA,CYP3A4
RXRA,CYP7A1
RXRA,GNRH2
RXRA,HNF1A
RXRA,HNF4A
RXRA,HSD17B2
RXRA,HSD17B2
RXRA,IL2RA
RXRA,IL2RB
RXRA,IL2RG
RXRA,NOL7
RXRA,PLD1
RXRA,SERPINC1
RXRA,THBD
RXRA,TLR10
SATB1,BCL2
SATB1,BCL2
SATB1,CD8B
SATB1,CDK4
SATB1,CR2
SATB1,CYBB
SATB1,GATA3
SATB1,HBE1
SATB1,HDAC1
SATB1,IL2
SATB1,IL2RA
SATB1,IL4
SATB1,IL5
SATB1,MKI67
SATB1,SPARC
SATB1,SPI1
SATB2,TP63
SATB2,UPF3B
SCAND1,ZNF202
SCD5,EGR2
SEC14L2,PSMB9
SETBP1,PTPA
SETBP1,PTGER2
SETBP1,PTGS2
SF1,AMH
SF1,AMH
SF1,CYP11A1
SF1,HSD3B2
SF1,LHB
SF1,MC2R
SF1,NR0B1
SF1,SF3B1
SF1,SOX9
SF1,STAR
SF1,SULT2A1
SF1,SULT2A1
SF1,TCERG1
SF1,U2AF2
SFPQ,ADARB2
SFPQ,CXCL8
SFPQ,NEAT1
SFPQ,STAT6
SFPQ,TH
SHOX,ACAN
SHOX,FGFR3
SHOX,NPPB
SHOX,NPPB
SIM2,BCL2
SIM2,CASP3
SIRT3,FOXO3
SIX1,CDH1
SIX1,VEGFC
SKI,FHL2
SKI,MDM2
SMAD3,AHR
SMAD3,ANGPTL4
SMAD3,APOC3
SMAD3,BAMBI
SMAD3,BGLAP
SMAD3,CCND2
SMAD3,CDKN1A
SMAD3,CDKN1A
SMAD3,COL7A1
SMAD3,CYP17A1
SMAD3,CYP7A1
SMAD3,EPO
SMAD3,FOXA2
SMAD3,FOXP3
SMAD3,FST
SMAD3,FSTL3
SMAD3,GLI2
SMAD3,JUN
SMAD3,LTBP4
SMAD3,MMP9
SMAD3,MXD1
SMAD3,MYC
SMAD3,POR
SMAD3,PTHLH
SMAD3,SERPINE1
SMAD3,SERPINE1
SMAD3,SMAD7
SMAD3,SMAD7
SMAD3,TERT
SMAD3,TERT
SMAD3,TGFB1
SMAD3,TNC
SMAD3,VDR
SMAD3,VEGFA
SMAD3,ZFP36
SMAD4,AHR
SMAD4,APOC3
SMAD4,BAMBI
SMAD4,BCL2
SMAD4,BGLAP
SMAD4,BTRC
SMAD4,CDKN1A
SMAD4,CDKN2B
SMAD4,COL7A1
SMAD4,DACH1
SMAD4,EPO
SMAD4,FBXO32
SMAD4,FSTL3
SMAD4,GLI1
SMAD4,HP
SMAD4,JUN
SMAD4,MYC
SMAD4,POR
SMAD4,RUNX1T1
SMAD4,SERPINE1
SMAD4,SKIL
SMAD4,SMAD7
SMAD4,TGFB1
SMAD4,TNC
SMAD4,UCP2
SMAD4,ZFP36
SMAD7,CDK1
SMAD7,CDKN1A
SMAD7,CDKN2B
SMAD7,HMOX1
SMAD7,KRT14
SMAD7,MET
SMAD7,MYC
SMAD7,TGFB1
SMAD7,TGFBR1
SMARCA4,ABCG2
SMARCA4,CAD
SMARCA4,CCND1
SMARCA4,CD44
SMARCA4,CDH1
SMARCA4,CDKN1A
SMARCA4,CDKN2A
SMARCA4,FOS
SMARCA4,MECOM
SMG6,UPF1
SNAI2,CD44
SNAI2,CDH1
SNAI2,CDH1
SNAI2,CDH2
SNAI2,CXADR
SNAI2,CXCL12
SNAI2,CXCR4
SNAI2,HPGD
SNAI2,JAG1
SNAI2,LPAR2
SNAI2,MMP17
SNAI2,MMP9
SNAI2,POU5F1
SNAI2,UBE2D3
SNAI2,VDR
SND1,AGTR1
SNIP1,CCND1
SNIP1,MYC
SNW1,HES1
SNW1,RARB
SNW1,VDR
SOX2,ABCC3
SOX2,ABCC6
SOX2,ASXL1
SOX2,BMP4
SOX2,CCND1
SOX2,DKK1
SOX2,FGF4
SOX2,ISL1
SOX2,ITGA6
SOX2,L1TD1
SOX2,LHX3
SOX2,MKI67
SOX2,MMP3
SOX2,NTRK3
SOX2,PAX6
SOX2,PAX6
SOX2,PGA5
SOX2,PLAC1
SOX2,POU4F2
SOX2,RHO
SOX2,SEMA6A
SOX2,TUBB3
SOX2,VIM
SOX5,SPAG6
SOX9,AMH
SOX9,AMH
SOX9,AR
SOX9,BEST1
SOX9,CDK4
SOX9,CDK4
SOX9,CDKN1A
SOX9,CDKN1A
SOX9,CEACAM1
SOX9,COL11A2
SOX9,COL2A1
SOX9,COL2A1
SOX9,COL2A1
SOX9,DCC
SOX9,DCT
SOX9,HES1
SOX9,KLF4
SOX9,MIA
SOX9,MITF
SOX9,NES
SOX9,NR5A1
SOX9,NR5A1
SOX9,POU3F2
SOX9,PRAME
SOX9,RXFP2
SOX9,SF1
SOX9,SHH
SOX9,TYR
SP100,ETS1
SP2,CD14
SP2,CEACAM1
SP2,DNMT3A
SP2,DNMT3B
SP2,HSD17B2
SP2,MAT2A
SP2,MMP9
SP2,PAPSS2
SP4,ASS1
SP4,BIRC5
SP4,CCND1
SP4,ERBB2
SP4,FGFR3
SP4,KDR
SP4,KDR
SP4,MAOB
SP4,NFKB1
SP4,PDE6B
SP4,RELA
SP4,YY1
SP7,COL11A2
SPEN,DMPK
SPEN,NCOR2
SPI1,ACP5
SPI1,ALOX15
SPI1,BCL6
SPI1,BPI
SPI1,BTK
SPI1,CCL2
SPI1,CCL5
SPI1,CD163
SPI1,CD22
SPI1,CD40
SPI1,CD68
SPI1,CLEC4G
SPI1,CSF1
SPI1,CSF2RA
SPI1,CSF3R
SPI1,CSF3R
SPI1,CTSG
SPI1,CTSK
SPI1,CTSS
SPI1,CXCR1
SPI1,CYBB
SPI1,CYBB
SPI1,DAPK2
SPI1,ELANE
SPI1,ERAP2
SPI1,FCER1A
SPI1,FCER1A
SPI1,FCGR1A
SPI1,FES
SPI1,FLI1
SPI1,GATA1
SPI1,GATA1
SPI1,HCK
SPI1,IFIT3
SPI1,JCHAIN
SPI1,IL12B
SPI1,IL18
SPI1,IL1B
SPI1,IL1B
SPI1,IL5
SPI1,ITGA2B
SPI1,ITGAM
SPI1,ITGAX
SPI1,ITGAX
SPI1,ITGB2
SPI1,ITGB2
SPI1,MACROD1
SPI1,MAPK1
SPI1,MME
SPI1,MNDA
SPI1,MS4A1
SPI1,MSR1
SPI1,NCF2
SPI1,NCF2
SPI1,NSFL1C
SPI1,P2RY10
SPI1,PARG
SPI1,PEBP1
SPI1,PRG2
SPI1,PRTN3
SPI1,PTGIR
SPI1,RNASE2
SPI1,SCARB1
SPI1,SCARB2
SPI1,STAT3
SPI1,TLR4
SPI1,TLR4
SPI1,TNF
SPI1,TNFRSF11A
SPI1,WAS
SPI1,ZNF300
SPIB,CD40
SPIB,IRF7
SRCAP,KLK3
SRCAP,PCK2
SREBF2,ABCA1
SREBF2,ABCG5
SREBF2,ABCG8
SREBF2,ACOT7
SREBF2,FABP6
SREBF2,FAS
SREBF2,FDFT1
SREBF2,FDPS
SREBF2,HMGCR
SREBF2,HMGCR
SREBF2,HNF4A
SREBF2,LDLR
SREBF2,LIPC
SREBF2,LRP1
SREBF2,MTTP
SREBF2,NPC1L1
SREBF2,NPC1L1
SREBF2,PCSK9
SREBF2,PON1
SREBF2,PON2
SREBF2,PPARG
SREBF2,PRSS8
SRSF1,MYC
SRSF1,NFKB1
SSB,HAP1
SSB,LAMB1
SSB,XIAP
STAT2,CCL2
STAT2,IFIT3
STAT2,IRF1
STAT2,NOS2
STAT2,PML
STAT2,PTGS2
STAT2,RCAN1
STAT2,SCARB1
STAT2,SCARB2
STAT2,STAT1
STAT3,A2M
STAT3,ABCA1
STAT3,AKAP12
STAT3,AKT1
STAT3,AR
STAT3,BCL2
STAT3,BCL2
STAT3,BCL2
STAT3,BCL2L1
STAT3,BCL2L1
STAT3,BCL2L1
STAT3,BCL6
STAT3,BIRC5
STAT3,BIRC5
STAT3,CCL11
STAT3,CCL11
STAT3,CCL2
STAT3,CCND1
STAT3,CCND1
STAT3,CCND1
STAT3,CCND2
STAT3,CCND3
STAT3,CD46
STAT3,CDH1
STAT3,CDK4
STAT3,CDKN1A
STAT3,CDKN1A
STAT3,CDKN1B
STAT3,CFB
STAT3,CFLAR
STAT3,CHI3L1
STAT3,CISH
STAT3,COPS5
STAT3,CRP
STAT3,CRP
STAT3,CSRP1
STAT3,CSRP1
STAT3,CTGF
STAT3,CXCL8
STAT3,CYP19A1
STAT3,CYR61
STAT3,DDIT3
STAT3,DIRAS3
STAT3,DNMT1
STAT3,DNMT1
STAT3,EGFR
STAT3,EPAS1
STAT3,ESR2
STAT3,ETV6
STAT3,F2R
STAT3,FAAH
STAT3,FAS
STAT3,FAS
STAT3,FGF1
STAT3,FGF2
STAT3,FGF2
STAT3,FGG
STAT3,FGL1
STAT3,FLT3
STAT3,FOS
STAT3,GAST
STAT3,GAST
STAT3,GFAP
STAT3,GFAP
STAT3,GREB1
STAT3,HAMP
STAT3,HAMP
STAT3,HGF
STAT3,HGF
STAT3,HIF1A
STAT3,HIF1A
STAT3,HMOX1
STAT3,HP
STAT3,HSPA4
STAT3,HSPB1
STAT3,ICAM1
STAT3,IFNAR1
STAT3,IFNG
STAT3,IKBKE
STAT3,IL10
STAT3,IL10
STAT3,IL11
STAT3,IL1RN
STAT3,IL2
STAT3,IL2RA
STAT3,IL6
STAT3,IL6
STAT3,IL6
STAT3,IRF1
STAT3,IRF1
STAT3,JAK2
STAT3,JAK2
STAT3,JUNB
STAT3,KLF11
STAT3,KRT17
STAT3,LCAT
STAT3,LEP
STAT3,LGALS3BP
STAT3,LTBP1
STAT3,MCL1
STAT3,MCL1
STAT3,MCL1
STAT3,MDC1
STAT3,MICA
STAT3,MMP1
STAT3,MMP10
STAT3,MMP14
STAT3,MMP2
STAT3,MMP2
STAT3,MMP2
STAT3,MMP3
STAT3,MMP7
STAT3,MMP7
STAT3,MMP9
STAT3,MUC1
STAT3,MUC4
STAT3,MUC4
STAT3,MUC5B
STAT3,MYC
STAT3,MYC
STAT3,MYC
STAT3,MYD88
STAT3,NANOG
STAT3,NLK
STAT3,NME1
STAT3,NOX1
STAT3,NOX4
STAT3,NOX5
STAT3,NR2C2
STAT3,OAS1
STAT3,OPRM1
STAT3,OSM
STAT3,PAX3
STAT3,PGF
STAT3,PHB
STAT3,PIAS3
STAT3,PIM1
STAT3,PIM1
STAT3,POU2F1
STAT3,PPARA
STAT3,PRDM1
STAT3,PRDM1
STAT3,PROS1
STAT3,PSMB5
STAT3,PTEN
STAT3,PTGS2
STAT3,PTGS2
STAT3,PTPN13
STAT3,PTPN6
STAT3,PTPN6
STAT3,ROR1
STAT3,S100A11
STAT3,S1PR1
STAT3,SAA1
STAT3,SALL4
STAT3,SHH
STAT3,SOCS1
STAT3,SOCS3
STAT3,SOCS3
STAT3,STAT1
STAT3,STK11
STAT3,STS
STAT3,TERT
STAT3,TGFB1
STAT3,TIMP1
STAT3,TIMP1
STAT3,TNFRSF10B
STAT3,TP53
STAT3,TP63
STAT3,TRH
STAT3,TWIST1
STAT3,TWIST1
STAT3,TWIST1
STAT3,TWIST2
STAT3,TYK2
STAT3,UCP2
STAT3,USP7
STAT3,VDR
STAT3,VEGFA
STAT3,VEGFA
STAT3,VEGFA
STAT3,VEGFA
STAT3,VEGFB
STAT3,ZFP36
STAT4,IFNG
STAT4,IL2RA
STAT4,IRF1
STAT4,MYC
STAT4,NOX1
STAT4,NOX4
STAT4,PIM1
STAT4,PRF1
STAT4,S100A4
STAT4,SOCS3
STAT4,TBX21
STAT5A,BCL2L1
STAT5A,BCL6
STAT5A,CCND1
STAT5A,CCND2
STAT5A,CDKN2B
STAT5A,CEL
STAT5A,ESR1
STAT5A,HRH1
STAT5A,IFNG
STAT5A,SP1
STAT5A,STK11
STAT5A,SUMO1
STAT5B,BCL2L1
STAT5B,BCL6
STAT5B,CCND1
STAT5B,CEL
STAT5B,ESR1
STAT5B,ESR2
STAT5B,IFNG
STAT5B,IGF1
STAT6,ADRA2B
STAT6,ALOX12
STAT6,ALOX15
STAT6,ALOX15
STAT6,CCL11
STAT6,CCL11
STAT6,CCL11
STAT6,CCL17
STAT6,CCL26
STAT6,CCL26
STAT6,CD40
STAT6,CISH
STAT6,CNR1
STAT6,COL1A1
STAT6,COL1A2
STAT6,CXCL8
STAT6,CYP2E1
STAT6,CYSLTR1
STAT6,DUSP1
STAT6,EGLN3
STAT6,FCER2
STAT6,FOS
STAT6,FOS
STAT6,FOSB
STAT6,HSD3B2
STAT6,IL13
STAT6,IL1R1
STAT6,IL4
STAT6,IL4
STAT6,IRF4
STAT6,ITGA2B
STAT6,OPRM1
STAT6,ORMDL3
STAT6,PTGS2
STAT6,RHOA
STAT6,SELE
STAT6,SELP
STAT6,SIDT1
STAT6,SLC26A4
STAT6,SOCS1
STAT6,STAT1
STAT6,TLR4
SUGP1,IL1B
SUPT3H,NEDD4L
TAF1,AR
TAF1,CDKN1A
TAF1,LRIG2
TAF1,SRC
TAF1,TBP
TAF4,ATF7
TAF4,CDKN1A
TBX2,CDKN1A
TBX2,CDKN2A
TBX21,CCR4
TBX21,CHST4
TBX21,CXCR3
TBX21,FUT7
TBX21,GATA3
TBX21,IFNG
TBX21,IFNG
TBX21,IL10
TBX21,IL13
TBX21,IL4
TBX21,IL4
TBX21,NELFCD
TBX21,PTGDR2
TBX21,YY1
TBX3,CDKN1A
TBX3,CDKN2A
TBX5,CDKN2A
TBX5,GJA5
TBX5,ITGA9
TBX5,MYH6
TBX5,NPPA
TCF19,CCNE1
TCF7L2,ABCB1
TCF7L2,ACVRL1
TCF7L2,BIRC5
TCF7L2,CTNNB1
TCF7L2,GATA3
TCF7L2,GLCE
TCF7L2,HECA
TCF7L2,WWC1
TCF7L2,PTGS2
TCF7L2,SNAI2
TCF7L2,STARD7
TCF7L2,STAT3
TCFL5,CD2
TEF,ALB
TEF,DBP
TEF,NPPB
TFAP2A,ACHE
TFAP2A,ADM
TFAP2A,ADRA1A
TFAP2A,ADRA2B
TFAP2A,APP
TFAP2A,BACE1
TFAP2A,BCL2
TFAP2A,BRS3
TFAP2A,CCNB1
TFAP2A,CD82
TFAP2A,CDH1
TFAP2A,CDH1
TFAP2A,CDKN1A
TFAP2A,CDKN1A
TFAP2A,CDKN1A
TFAP2A,CFTR
TFAP2A,CGA
TFAP2A,CGB3
TFAP2A,COL1A1
TFAP2A,CRABP2
TFAP2A,CRX
TFAP2A,CRYAB
TFAP2A,CYP11A1
TFAP2A,DBH
TFAP2A,DCBLD2
TFAP2A,DCBLD2
TFAP2A,ECM1
TFAP2A,EGFR
TFAP2A,ERBB2
TFAP2A,ETS1
TFAP2A,F2R
TFAP2A,FAS
TFAP2A,FOXA1
TFAP2A,GALNT3
TFAP2A,GAST
TFAP2A,GPX4
TFAP2A,GUSB
TFAP2A,HGF
TFAP2A,HIP1
TFAP2A,HMOX1
TFAP2A,HOXA4
TFAP2A,HSD17B1
TFAP2A,HSD17B1
TFAP2A,HTT
TFAP2A,IGFBP5
