GeneA,GeneB
RELA,CYP3A4
RELA,CYP3A7
RELA,DEFB4A
RELA,DRD2
RELA,E2F1
RELA,EBI3
RELA,EDN1
RELA,EGFR
RELA,EGR1
RELA,ELF3
RELA,EPAS1
RELA,EPCAM
RELA,ERAP1
RELA,ERAP2
RELA,F3
RELA,F8
RELA,FAF1
RELA,FAS
RELA,FAS
RELA,FAS
RELA,FASLG
RELA,FASLG
RELA,FBP1
RELA,FGF7
RELA,FGF8
RELA,VEGFD
RELA,FLT4
RELA,FN1
RELA,FN1
RELA,FOXO3
RELA,FOXP3
RELA,FOXP3
RELA,GADD45G
RELA,GATA3
RELA,GCLC
RELA,GFAP
RELA,GFAP
RELA,GKN2
RELA,GNRH2
RELA,GRIN1
RELA,GSK3A
RELA,GSTP1
RELA,GTF2B
RELA,HBEGF
RELA,HDAC1
RELA,HDAC7
RELA,HES1
RELA,HIF1A
RELA,HLA-A
RELA,HLA-F
RELA,HMOX1
RELA,HPSE
RELA,HSD11B2
RELA,HYAL1
RELA,ICAM1
RELA,ICAM1
RELA,IER3
RELA,IFNB1
RELA,IFNB1
RELA,IFNG
RELA,IFNG
RELA,IGF2BP2
RELA,IL10
RELA,IL12A
RELA,IL12B
RELA,IL12B
RELA,IL17A
RELA,IL17C
RELA,IL18
RELA,IL18
RELA,IL1A
RELA,IL1B
RELA,IL1B
RELA,IL1RN
RELA,IL2
RELA,IL2
RELA,IL23A
RELA,IL23A
RELA,IL2RA
RELA,IL4
RELA,IL6
RELA,IL6
RELA,IL6
RELA,IRF1
RELA,IRF1
RELA,IRF4
RELA,IRF7
RELA,IRF7
RELA,ITGAX
RELA,JUNB
RELA,KDM2A
RELA,KLK3
RELA,LCN2
RELA,LCN2
RELA,LIPE
RELA,LPL
RELA,MADCAM1
RELA,MAT2A
RELA,MCL1
RELA,MCL1
RELA,MCL1
RELA,MGMT
RELA,MICA
RELA,MIF
RELA,MMP1
RELA,MMP1
RELA,MMP12
RELA,MMP13
RELA,MMP14
RELA,MMP2
RELA,MMP3
RELA,MMP9
RELA,MMP9
RELA,MMP9
RELA,MUC17
RELA,MUC2
RELA,MUC5AC
RELA,MUC5B
RELA,MUC6
RELA,MYC
RELA,MYC
RELA,MYC
RELA,NAMPT
RELA,NCAM1
RELA,NCOR1
RELA,NCOR2
RELA,NFKB1
RELA,NFKB1
RELA,NFKBIA
RELA,NFKBIA
RELA,NFKBIA
RELA,NFKBIZ
RELA,NLRP2
RELA,NOLC1
RELA,NOS1
RELA,NOS2
RELA,NOS2
RELA,NOS3
RELA,NOX4
RELA,NOX5
RELA,NPPB
RELA,NRF1
RELA,OLFM4
RELA,OLR1
RELA,OPTN
RELA,OXTR
RELA,PCK2
RELA,PCYT2
RELA,PDK4
RELA,PGR
RELA,PIGR
RELA,PLA2G2A
RELA,PLAU
RELA,PLAUR
RELA,PLAUR
RELA,PLIN1
RELA,POU2F2
RELA,PPARA
RELA,PPARD
RELA,PPIG
RELA,PROX1
RELA,PSMB10
RELA,PSMB9
RELA,PTAFR
RELA,PTEN
RELA,PTEN
RELA,PTGER4
RELA,PTGES
RELA,PTGFR
RELA,PTGS2
RELA,PTGS2
RELA,PTGS2
RELA,PTHLH
RELA,PTPN13
RELA,PTPN6
RELA,REPS2
RELA,RGS4
RELA,RIPK2
RELA,S100A6
RELA,SAA1
RELA,SAA2
RELA,SDC1
RELA,SELE
RELA,SELE
RELA,SERPINA3
RELA,SERPINB1
RELA,SERPINE1
RELA,SERPINE1
RELA,SFTPA1
RELA,SIRT1
RELA,SLC25A27
RELA,SLC9A2
RELA,SNAI1
RELA,SNAI1
RELA,SOCS3
RELA,SOD2
RELA,SOD2
RELA,STAT1
RELA,STAT3
RELA,STAT4
RELA,STK39
RELA,TAP1
RELA,TAP2
RELA,TAPBP
RELA,TBP
RELA,TBP
RELA,TBX21
RELA,TERT
RELA,TF
RELA,TF
RELA,TFF1
RELA,TFF3
RELA,TFF3
RELA,THBD
RELA,TIMP1
RELA,TLR2
RELA,TLR3
RELA,TLR3
RELA,TLR7
RELA,TLR9
RELA,TNC
RELA,TNC
RELA,TNF
RELA,TNF
RELA,TNFAIP3
RELA,TNFAIP3
RELA,TNFRSF10A
RELA,TNFRSF10B
RELA,TNFRSF10B
RELA,TNFRSF13C
RELA,TNFRSF9
RELA,TNFSF10
RELA,TNFSF10
RELA,TNFSF10
RELA,TNFSF14
RELA,TNIP3
RELA,TP53
RELA,TRAF1
RELA,TRAF1
RELA,TRAF2
RELA,TRAF2
RELA,TRAF2
RELA,TRIB3
RELA,TRIM21
RELA,TRPC1
RELA,TSLP
RELA,TWIST1
RELA,UPP1
RELA,VCAM1
RELA,VCAM1
RELA,VEGFA
RELA,VEGFA
RELA,VEGFA
RELA,VWF
RELA,WT1
RELA,XIAP
RELA,XIAP
RELA,XIAP
RELA,YY1
RELA,YY1
RELB,CCL19
RELB,CCL21
RELB,CD40
RELB,PIGR
RFX1,CD70
RFX1,CIITA
RFX1,COL1A2
RFX1,FGF1
RFX1,HDAC1
RFX1,HLA-DMB
RFX1,HLA-DOB
RFX1,HLA-DPB1
RFX1,HLA-DRA
RFX1,IL5RA
RFX1,ITGAL
RFX1,MAP1A
RFX1,MSLN
RFX1,MYC
RFX1,PCNA
RFX3,FGF1
RFX3,IL5RA
RFX3,MAP1A
RFXANK,HLA-DMA
RFXANK,HLA-DMB
RFXANK,HLA-DOA
RFXANK,HLA-DOB
RFXANK,HLA-DPA1
RFXANK,HLA-DPB1
RFXANK,HLA-DQA1
RFXANK,HLA-DQA2
RFXANK,HLA-DQB1
RFXANK,HLA-DQB2
RFXANK,HLA-DRA
RFXANK,HLA-DRB1
RFXANK,HLA-DRB5
RNF14,CCND1
RREB1,KLK3
RREB1,SLC39A3
RUNX1,ALOX12
RUNX1,BAALC
RUNX1,BPI
RUNX1,CCL3
RUNX1,CCND2
RUNX1,CD34
RUNX1,CD6
RUNX1,CSF1
RUNX1,CSF1R
RUNX1,CSF2
RUNX1,ELANE
RUNX1,FHL2
RUNX1,GP1BA
RUNX1,IL2
RUNX1,IL3
RUNX1,ITGA2B
RUNX1,ITGB2
RUNX1,JUN
RUNX1,KLF4
RUNX1,KLK3
RUNX1,LGALS3
RUNX1,MAD2L1
RUNX1,MECOM
RUNX1,MIR27A
RUNX1,MPL
RUNX1,MPO
RUNX1,MYH10
RUNX1,MYL9
RUNX1,NCAM1
RUNX1,NF1
RUNX1,NFKB1
RUNX1,PF4
RUNX1,PF4
RUNX1,PF4
RUNX1,PIK3CD
RUNX1,PRKCQ
RUNX1,RELA
RUNX1,SLC22A4
RUNX1,SPI1
RUNX1,SYMPK
RUNX1,TIMP1
RUNX1,VEGFA
RUVBL1,TP53
RXRA,ABCA1
RXRA,ABCB11
RXRA,ABCC3
RXRA,CGB5
RXRA,CPT1B
RXRA,CXCR5
RXRA,CYP3A4
RXRA,CYP7A1
RXRA,GNRH2
RXRA,HNF1A
RXRA,HNF4A
RXRA,HSD17B2
RXRA,HSD17B2
RXRA,IL2RA
RXRA,IL2RB
RXRA,IL2RG
RXRA,NOL7
RXRA,PLD1
RXRA,SERPINC1
RXRA,THBD
RXRA,TLR10
SATB2,TP63
SATB2,UPF3B
SCAND1,ZNF202
SERTAD1,SET
SF1,AMH
SF1,AMH
SF1,CYP11A1
SF1,HSD3B2
SF1,LHB
SF1,MC2R
SF1,NR0B1
SF1,SF3B1
SF1,SOX9
SF1,STAR
SF1,SULT2A1
SF1,SULT2A1
SF1,TCERG1
SF1,U2AF2
SFPQ,ADARB2
SFPQ,CXCL8
SFPQ,NEAT1
SFPQ,STAT6
SFPQ,TH
SIN3A,E2F1
SIN3A,KLK3
SIRT1,ABCB1
SIRT1,ACAN
SIRT1,ADAMTS5
SIRT1,BCL11A
SIRT1,CCAR2
SIRT1,CCND1
SIRT1,CDH1
SIRT1,CDKN1A
SIRT1,CFH
SIRT1,CFLAR
SIRT1,COL10A1
SIRT1,COL1A2
SIRT1,CTNNB1
SIRT1,DLL4
SIRT1,EGLN1
SIRT1,ESRRG
SIRT1,EZH2
SIRT1,FOXO3
SIRT1,FOXP3
SIRT1,HBE1
SIRT1,HIC1
SIRT1,HIF1A
SIRT1,HSF1
SIRT1,HSF1
SIRT1,HSPA4
SIRT1,HYOU1
SIRT1,ICAM1
SIRT1,IL1B
SIRT1,LIN28A
SIRT1,MCL1
SIRT1,MMP9
SIRT1,MYC
SIRT1,NBN
SIRT1,NDRG1
SIRT1,NOTCH1
SIRT1,NQO1
SIRT1,PAX6
SIRT1,PER1
SIRT1,PPARG
SIRT1,SELE
SIRT1,SHC1
SIRT1,TBX3
SIRT1,TERT
SIRT1,TNF
SIRT1,TNFRSF10B
SIRT1,TP53
SIRT1,TP53
SIRT1,TP73
SIRT1,WRN
SIRT1,XPC
SIRT2,AFP
SIRT2,CDKN1A
SIRT2,NEDD4
SIRT3,FOXO3
SLC2A4RG,SLC2A4
SMAD2,AHR
SMAD2,BCL2
SMAD2,CDKN1A
SMAD2,GLI1
SMAD2,NKX2-1
SMARCA4,ABCG2
SMARCA4,CAD
SMARCA4,CCND1
SMARCA4,CD44
SMARCA4,CDH1
SMARCA4,CDKN1A
SMARCA4,CDKN2A
SMARCA4,FOS
SMARCA4,MECOM
SMARCB1,CD44
SMARCB1,CDKN2A
SMG6,UPF1
SND1,AGTR1
SNIP1,CCND1
SNIP1,MYC
SNW1,HES1
SNW1,RARB
SNW1,VDR
SOX4,AGO1
SOX4,AXIN2
SOX4,DHX9
SOX4,DICER1
SOX4,HDAC8
SOX4,KMT2A
SOX4,NCAM1
SOX4,NKX3-1
SOX6,CCNA2
SOX6,CCND1
SOX6,CDK4
SOX6,CDKN1A
SOX6,CTNNB1
SOX6,TP53
SP100,ETS1
SP2,CD14
SP2,CEACAM1
SP2,DNMT3A
SP2,DNMT3B
SP2,HSD17B2
SP2,MAT2A
SP2,MMP9
SP2,PAPSS2
SRCAP,KLK3
SRCAP,PCK2
SREBF1,ACACB
SREBF1,ACLY
SREBF1,APOA5
SREBF1,APOA5
SREBF1,AR
SREBF1,BCL2L1
SREBF1,CAV1
SREBF1,CETP
SREBF1,CIC
SREBF1,FABP6
SREBF1,FAS
SREBF1,FAS
SREBF1,FASN
SREBF1,FDFT1
SREBF1,FDPS
SREBF1,HK2
SREBF1,HMOX1
SREBF1,IRS2
SREBF1,LDLR
SREBF1,LDLR
SREBF1,LPIN1
SREBF1,LRP1
SREBF1,NR0B2
SREBF1,PCK1
SREBF1,PCSK9
SREBF1,PDX1
SREBF1,PPARG
SREBF1,SCD
SREBF1,SCD5
SREBF1,THRSP
SSB,HAP1
SSB,LAMB1
SSB,XIAP
STAT3,A2M
STAT3,ABCA1
STAT3,AKAP12
STAT3,AKT1
STAT3,AR
STAT3,BCL2
STAT3,BCL2
STAT3,BCL2
STAT3,BCL2L1
STAT3,BCL2L1
STAT3,BCL2L1
STAT3,BCL6
STAT3,BIRC5
STAT3,BIRC5
STAT3,CCL11
STAT3,CCL11
STAT3,CCL2
STAT3,CCND1
STAT3,CCND1
STAT3,CCND1
STAT3,CCND2
STAT3,CCND3
STAT3,CD46
STAT3,CDH1
STAT3,CDK4
STAT3,CDKN1A
STAT3,CDKN1A
STAT3,CDKN1B
STAT3,CFB
STAT3,CFLAR
STAT3,CHI3L1
STAT3,CISH
STAT3,COPS5
STAT3,CRP
STAT3,CRP
STAT3,CSRP1
STAT3,CSRP1
STAT3,CTGF
STAT3,CXCL8
STAT3,CYP19A1
STAT3,CYR61
STAT3,DDIT3
STAT3,DIRAS3
STAT3,DNMT1
STAT3,DNMT1
STAT3,EGFR
STAT3,EPAS1
STAT3,ESR2
STAT3,ETV6
STAT3,F2R
STAT3,FAAH
STAT3,FAS
STAT3,FAS
STAT3,FGF1
STAT3,FGF2
STAT3,FGF2
STAT3,FGG
STAT3,FGL1
STAT3,FLT3
STAT3,FOS
STAT3,GAST
STAT3,GAST
STAT3,GFAP
STAT3,GFAP
STAT3,GREB1
STAT3,HAMP
STAT3,HAMP
STAT3,HGF
STAT3,HGF
STAT3,HIF1A
STAT3,HIF1A
STAT3,HMOX1
STAT3,HP
STAT3,HSPA4
STAT3,HSPB1
STAT3,ICAM1
STAT3,IFNAR1
STAT3,IFNG
STAT3,IKBKE
STAT3,IL10
STAT3,IL10
STAT3,IL11
STAT3,IL1RN
STAT3,IL2
STAT3,IL21
STAT3,IL2RA
STAT3,IL6
STAT3,IL6
STAT3,IL6
STAT3,IRF1
STAT3,IRF1
STAT3,JAK2
STAT3,JAK2
STAT3,JUNB
STAT3,KLF11
STAT3,KRT17
STAT3,LCAT
STAT3,LEP
STAT3,LGALS3BP
STAT3,LTBP1
STAT3,MCL1
STAT3,MCL1
STAT3,MCL1
STAT3,MDC1
STAT3,MICA
STAT3,MMP1
STAT3,MMP10
STAT3,MMP14
STAT3,MMP2
STAT3,MMP2
STAT3,MMP2
STAT3,MMP3
STAT3,MMP7
STAT3,MMP7
STAT3,MMP9
STAT3,MUC1
STAT3,MUC4
STAT3,MUC4
STAT3,MUC5B
STAT3,MYC
STAT3,MYC
STAT3,MYC
STAT3,MYD88
STAT3,NANOG
STAT3,NLK
STAT3,NME1
STAT3,NOX1
STAT3,NOX4
STAT3,NOX5
STAT3,NR2C2
STAT3,OAS1
STAT3,OPRM1
STAT3,OSM
STAT3,PAX3
STAT3,PGF
STAT3,PHB
STAT3,PIAS3
STAT3,PIM1
STAT3,PIM1
STAT3,POU2F1
STAT3,PPARA
STAT3,PRDM1
STAT3,PRDM1
STAT3,PROS1
STAT3,PSMB5
STAT3,PTEN
STAT3,PTGS2
STAT3,PTGS2
STAT3,PTPN13
STAT3,PTPN6
STAT3,PTPN6
STAT3,ROR1
STAT3,S100A11
STAT3,S1PR1
STAT3,SAA1
STAT3,SALL4
STAT3,SHH
STAT3,SOCS1
STAT3,SOCS3
STAT3,SOCS3
STAT3,STAT1
STAT3,STK11
STAT3,STS
STAT3,TERT
STAT3,TGFB1
STAT3,TIMP1
STAT3,TIMP1
STAT3,TNFRSF10B
STAT3,TP53
STAT3,TP63
STAT3,TRH
STAT3,TWIST1
STAT3,TWIST1
STAT3,TWIST1
STAT3,TWIST2
STAT3,TYK2
STAT3,UCP2
STAT3,USP7
STAT3,VDR
STAT3,VEGFA
STAT3,VEGFA
STAT3,VEGFA
STAT3,VEGFA
STAT3,VEGFB
STAT3,ZFP36
STAT5A,BCL2L1
STAT5A,BCL6
STAT5A,CCND1
STAT5A,CCND2
STAT5A,CDKN2B
STAT5A,CEL
STAT5A,ESR1
STAT5A,HRH1
STAT5A,IFNG
STAT5A,SP1
STAT5A,STK11
STAT5A,SUMO1
STAT6,ADRA2B
STAT6,ALOX12
STAT6,ALOX15
STAT6,ALOX15
STAT6,CCL11
STAT6,CCL11
STAT6,CCL11
STAT6,CCL17
STAT6,CCL26
STAT6,CCL26
STAT6,CD40
STAT6,CISH
STAT6,CNR1
STAT6,COL1A1
STAT6,COL1A2
STAT6,CXCL8
STAT6,CYP2E1
STAT6,CYSLTR1
STAT6,DUSP1
STAT6,EGLN3
STAT6,FCER2
STAT6,FOS
STAT6,FOS
STAT6,FOSB
STAT6,HSD3B2
STAT6,IL13
STAT6,IL1R1
STAT6,IL4
STAT6,IL4
STAT6,IRF4
STAT6,ITGA2B
STAT6,OPRM1
STAT6,ORMDL3
STAT6,PTGS2
STAT6,RHOA
STAT6,SELE
STAT6,SELP
STAT6,SIDT1
STAT6,SLC26A4
STAT6,SOCS1
STAT6,STAT1
STAT6,TLR4
SUGP1,IL1B
SUPT3H,NEDD4L
TAL1,ALDH1A2
TAL1,ANGPT2
TAL1,CD34
TAL1,EPOR
TAL1,ERG
TAL1,KRT7
TAL1,MYB
TAL1,MYCN
TAL1,NFKB1
TAL1,TERT
TBC1D22A,ACBD3
TBPL1,NF1
TCF3,AICDA
TCF3,BBC3
TCF3,CD4
TCF3,CDH1
TCF3,CDK6
TCF3,CDKN1A
TCF3,CDKN1A
TCF3,CR2
TCF3,EXO1
TCF3,IL5RA
TCF3,INS
TCF3,MYC
TCF3,MYC
TCF3,POU5F1
TCF3,RAG1
TCF7L2,ABCB1
TCF7L2,ACVRL1
TCF7L2,BIRC5
TCF7L2,CTNNB1
TCF7L2,GATA3
TCF7L2,GLCE
TCF7L2,HECA
TCF7L2,WWC1
TCF7L2,PTGS2
TCF7L2,SNAI2
TCF7L2,STARD7
TCF7L2,STAT3
TFDP1,CAV1
TFDP1,CCNE1
TFDP1,CDK1
TFDP1,DHFR
TFDP1,MYBL2
TFDP1,NRIP1
TFDP1,PCNA
TFDP1,RRM1
TFDP1,TP53
TFDP1,TYMS
TFPT,EAF1
TFPT,EAF2
TGIF1,SERPINE1
THRA,CGA
THRA,SERPINC1
TIAL1,PF4
TLE3,RUNX1
TOP2B,RUNX1
TP53,ABCB1
TP53,ABCB1
TP53,AFP
TP53,AKT1
TP53,ALKBH2
TP53,ALOX5
TP53,ANKRD1
TP53,ANTXR1
TP53,APAF1
TP53,APCS
TP53,AQP3
TP53,ATF3
TP53,ADGRB1
TP53,BAX
TP53,BAX
TP53,BBC3
TP53,BBC3
TP53,BCL2
TP53,BCL2
TP53,BCL2L1
TP53,BCL2L1
TP53,BCL3
TP53,BDKRB2
TP53,BGLAP
TP53,BIRC5
TP53,BIRC5
TP53,BRCA1
TP53,BRCA1
TP53,BRCA2
TP53,BTG2
TP53,BTG3
TP53,CABLES1
TP53,CARM1
TP53,CASP1
TP53,CASP3
TP53,CAV1
TP53,CCNA1
TP53,CCNA2
TP53,CCNB1
TP53,CCNB2
TP53,CCND1
TP53,CD82
TP53,CDK1
TP53,CDK1
TP53,CDK2
TP53,CDK4
TP53,CDKN1A
TP53,CDKN1A
TP53,CDKN1A
TP53,CDKN1B
TP53,CHEK1
TP53,CHEK1
TP53,CHEK2
TP53,CHUK
TP53,CKM
TP53,CRYAB
TP53,CTNNB1
TP53,CTSD
TP53,CYFIP2
TP53,DDB1
TP53,DDB1
TP53,DDB2
TP53,DDB2
TP53,DKK1
TP53,DNMT1
TP53,DNMT1
TP53,DNMT1
TP53,DUSP1
TP53,E2F1
TP53,E2F3
TP53,E2F7
TP53,EGFR
TP53,EGR1
TP53,ELF4
TP53,EPHA2
TP53,ESR1
TP53,EZH2
TP53,EZH2
TP53,FAS
TP53,FAS
TP53,FDXR
TP53,FGF2
TP53,FLT1
TP53,FLT1
TP53,FOXM1
TP53,FOXO3
TP53,FRMD5
TP53,FUS
TP53,GADD45A
TP53,GADD45A
TP53,GADD45A
TP53,GC
TP53,GDF15
TP53,GDF15
TP53,GLI2
TP53,GML
TP53,GPNMB
TP53,GSTP1
TP53,HIPK2
TP53,HNF4A
TP53,HRAS
TP53,HSF1
TP53,HSP90AB1
TP53,ID1
TP53,ID2
TP53,IER3
TP53,IFI16
TP53,IFI16
TP53,IGF1R
TP53,IGF1R
TP53,IGFBP3
TP53,ING1
TP53,IPO7
TP53,KLF2
TP53,MAD1L1
TP53,MAP4
TP53,MCL1
TP53,MCM7
TP53,MDM2
TP53,MDM2
TP53,MDM4
TP53,MET
TP53,MGMT
TP53,MGMT
TP53,MKI67
TP53,MMP1
TP53,MMP2
TP53,MMP2
TP53,MUC2
TP53,MYC
TP53,MYC
TP53,NFKB1
TP53,NKX3-1
TP53,NLRC4
TP53,NME1
TP53,OGG1
TP53,PAX5
TP53,PDGFRB
TP53,PERP
TP53,PERP
TP53,PIAS3
TP53,PLAGL1
TP53,PLK1
TP53,PLK3
TP53,PMAIP1
TP53,PMAIP1
TP53,PML
TP53,POLD1
TP53,PPARGC1A
TP53,PTPA
TP53,PRC1
TP53,PRG3
TP53,PRKAB1
TP53,PTEN
TP53,PTEN
TP53,PTPN13
TP53,PTTG1
TP53,PTTG1
TP53,RAD51B
TP53,RASSF1
TP53,RB1
TP53,RECQL4
TP53,REEP5
TP53,RELA
TP53,RRM2B
TP53,S100B
TP53,SFN
TP53,SIAH1
TP53,SIVA1
TP53,SIVA1
TP53,SLC2A1
TP53,SLC6A6
TP53,SMAD3
TP53,SSTR2
TP53,STAT1
TP53,STAT3
TP53,TBXAS1
TP53,TCEAL1
TP53,TCF7L2
TP53,TERT
TP53,THBS1
TP53,THBS1
TP53,TNFRSF10A
TP53,TNFRSF10B
TP53,TNFRSF10B
TP53,TP53
TP53,TP53
TP53,TP53I3
TP53,TP53I3
TP53,TP73
TP53,TRIM22
TP53,TYMS
TP53,UHRF1
TP53,UHRF1BP1
TP53,VCAN
TP53,VEGFA
TP53,VEGFA
TP53,WRN
TP53,XPC
TP53,XPO1
TP53BP1,BRCA1
TP53BP1,BRCA1
TRAF6,CD40
TRAF6,TICAM1
TRAF6,VEGFA
TRIB3,ATF4
TRIB3,SMAD3
TRIM16,DES
TRIM16,E2F1
TRIM16,VIM
TRIM28,E2F3
TRIM28,E2F4
TRIM28,ID1
TRIM28,ZNF274
TSC22D1,CNP
TSC22D3,CCND1
TSC22D3,CDKN1A
TSC22D3,FOXO1
TSC22D3,FOXO3
TSC22D3,FOXO4
TSG101,CEP55
TSG101,EGFR
TSG101,REG4
UBP1,CYP11A1
UBTF,TAF1B
UPF2,UPF1
URI1,AR
USF1,ABCA1
USF1,AGT
USF1,APC
USF1,APEX1
USF1,APOA2
USF1,APOA5
USF1,APOA5
USF1,ASCL2
USF1,ASPH
USF1,B2M
USF1,BRCA2
USF1,CCNB1
USF1,CD2
USF1,CEACAM1
USF1,CEACAM5
USF1,CIITA
USF1,CIITA
USF1,CTSB
USF1,CTSD
USF1,CXCR4
USF1,CYP19A1
USF1,CYP1A1
USF1,EXT1
USF1,FBP1
USF1,FCER1A
USF1,FMO3
USF1,FMR1
USF1,FMR1
USF1,FOXA2
USF1,GATA5
USF1,GCK
USF1,HMOX1
USF1,HOXB4
USF1,HOXB4
USF1,HOXB7
USF1,ID4
USF1,IFNG
USF1,ISG20
USF1,LIPC
USF1,MVP
USF1,MYH9
USF1,NFKB1
USF1,NPHS2
USF1,P4HA1
USF1,PF4
USF1,PIGR
USF1,PIGR
USF1,PKLR
USF1,POU2F1
USF1,PTGDS
USF1,PTGDS
USF1,PTGS2
USF1,PTPN6
USF1,RELA
USF1,S100A6
USF1,SCN9A
USF1,SERBP1
USF1,SERPINE1
USF1,SERPINE1
USF1,SF1
USF1,SLC16A1
USF1,SLC19A1
USF1,SLC1A3
USF1,SLC22A2
USF1,SLC22A2
USF1,TBX21
USF1,TCN2
USF1,TERT
USF1,TERT
USF1,TERT
USF1,TGFB1
USF1,TGFB2
USF1,TOP3A
USF1,TYMS
USF2,ABCA1
USF2,APC
USF2,APOA2
USF2,APOA5
USF2,APOA5
USF2,ASCL2
USF2,ASPH
USF2,B2M
USF2,BRCA1
USF2,BRCA2
USF2,CD2
USF2,CEACAM1
USF2,CEACAM5
USF2,CFTR
USF2,CTSB
USF2,CTSD
USF2,CXCR2
USF2,CXCR4
USF2,CYP19A1
USF2,EPAS1
USF2,FBP1
USF2,FCER1A
USF2,FMR1
USF2,FMR1
USF2,HIF1A
USF2,HMOX1
USF2,HOXB4
USF2,HOXB4
USF2,IGF2R
USF2,LIPC
USF2,MYH9
USF2,NR5A1
USF2,P4HA1
USF2,PDX1
USF2,PF4
USF2,PIGR
USF2,PIGR
USF2,PKLR
USF2,POU2F1
USF2,PTGS2
USF2,PTPN6
USF2,SF1
USF2,SLC19A1
USF2,TCN2
USF2,TERT
USF2,TERT
USF2,TERT
USF2,TGFB1
USF2,TGFB1
USF2,TGFB2
USF2,TGFB2
USF2,THBS1
USF2,TOP3A
UTF1,CDKN1B
VDR,AMH
VDR,ASAP2
VDR,BGLAP
VDR,BHLHE40
VDR,CALB1
VDR,CAMP
VDR,CD14
VDR,CDH1
VDR,CDKN1A
VDR,CDKN1B
VDR,CST5
VDR,CXCL8
VDR,CXCL8
VDR,CYP1A1
VDR,CYP24A1
VDR,CYP24A1
VDR,CYP24A1
VDR,CYP3A4
VDR,CYP3A4
VDR,CYP3A4
VDR,CYP3A5
VDR,CYP3A7
VDR,CYP7A1
VDR,DDIT4
VDR,DKK4
VDR,EGFR
VDR,EGFR
VDR,ERBB2
VDR,FOXP3
VDR,HLA-DRB1
VDR,HOXA10
VDR,IGFBP3
VDR,IGFBP3
VDR,IL10
VDR,IL12B
VDR,IL2
VDR,IL6
VDR,NCOR1
VDR,PHB
VDR,PLD1
VDR,PODXL
VDR,PRL
VDR,SKP2
VDR,TLR10
VDR,TNFRSF21
VDR,TPT1
VDR,TRPV6
VDR,UCP1
WDR5,MYC
XBP1,CCL2
XBP1,CXCL8
XBP1,DDIT3
XBP1,EDEM2
XBP1,ERN1
XBP1,ERP29
XBP1,ESR1
XBP1,GAD1
XBP1,HSPA1A
XBP1,HSPA5
XBP1,HSPA5
XBP1,IL6
XBP1,NOS2
XBP1,NPPB
XBP1,PRNP
XBP1,PTGER4
XBP1,SOD2
XBP1,VEGFA
XBP1,WFS1
XBP1,ZHX2
XRCC5,CD40
XRCC5,ERBB2
XRCC5,ETS1
XRCC6,CD40
XRCC6,ERBB2
YBX1,ABCB1
YBX1,ABCB1
YBX1,ABCB1
YBX1,AGT
YBX1,ANAPC4
YBX1,AR
YBX1,CCNB1
YBX1,CCNC
YBX1,CDC20
YBX1,CDH1
YBX1,CDKN3
YBX1,CKS2
YBX1,CXCR4
YBX1,E2F1
YBX1,EGFR
YBX1,ERBB2
YBX1,ERBB2
YBX1,ERBB3
YBX1,FAS
YBX1,KPNA2
YBX1,MET
YBX1,MIA
YBX1,MMP13
YBX1,MMP2
YBX1,MNAT1
YBX1,MYCN
YBX1,RAD9A
YBX1,RBBP8
YBX1,SKP2
YBX1,SLC6A4
YBX1,SUMO1
YBX1,TOP2A
YBX1,TYMS
YY1,ACTC1
YY1,ADORA2A
YY1,APC
YY1,APH1A
YY1,ATP2C1
YY1,BDKRB1
YY1,BRCA1
YY1,CBX5
YY1,CCL13
YY1,CCR5
YY1,CETP
YY1,CFTR
YY1,CFTR
YY1,COL1A2
YY1,COX6A1
YY1,COX7C
YY1,CREBBP
YY1,CREBBP
YY1,CTCF
YY1,CXCR4
YY1,CXCR4
YY1,CYP3A5
YY1,DBH
YY1,DEK
YY1,DNAJB4
YY1,EGFR
YY1,EPAS1
YY1,ERBB2
YY1,ERBB2
YY1,ERCC5
YY1,FAS
YY1,FCER1A
YY1,FCGR2B
YY1,FCGR3B
YY1,FDPS
YY1,FMO3
YY1,GBP1
YY1,GDAP1
YY1,GNAS
YY1,HAS2
YY1,HBE1
YY1,HCFC1
YY1,HDAC1
YY1,HDAC2
YY1,HDAC3
YY1,HIF1A
YY1,HLA-DRA
YY1,HOXB13
YY1,HOXB7
YY1,HSD3B2
YY1,HSPA5
YY1,IFNB1
YY1,IFNG
YY1,IFNG
YY1,IFNG
YY1,IL1B
YY1,IL4
YY1,IL5
YY1,IL5
YY1,INO80
YY1,IRF7
YY1,IVL
YY1,KIR3DL1
YY1,LDLR
YY1,LRIG2
YY1,LSS
YY1,MUC4
YY1,MYC
YY1,MYC
YY1,MYC
YY1,NF1
YY1,NOS2
YY1,NR3C1
YY1,OPRM1
YY1,PARP1
YY1,PCNA
YY1,PCNA
YY1,PDIA6
YY1,PEG3
YY1,POSTN
YY1,PRDM2
YY1,SAP30
YY1,SLC26A3
YY1,SMAD7
YY1,SNRPN
YY1,STAR
YY1,SURF1
YY1,SURF1
YY1,SURF2
YY1,TDO2
YY1,TF
YY1,TFAP2A
YY1,TFRC
YY1,TNFRSF10B
YY1,TNFRSF10B
YY1,TOP3A
YY1,TP53
YY1,TP53
YY1,TP53
YY1,TP73
YY1,TSIX
YY1,VEGFB
YY1,VWF
YY1,WDFY4
YY1,ZNF175
ZBTB17,CDKN1A
ZBTB17,CDKN1A
