GeneA,GeneB
SP1,PGLYRP2
SP1,PGR
SP1,PHGDH
SP1,PLAA
SP1,PLAC1
SP1,PLAT
SP1,PLAU
SP1,PLAUR
SP1,PLAUR
SP1,PNOC
SP1,POLD1
SP1,POLD2
SP1,POLE2
SP1,PON1
SP1,POR
SP1,POR
SP1,POR
SP1,PPL
SP1,PPP2R2B
SP1,PRKCE
SP1,PRM1
SP1,PRNP
SP1,PRNP
SP1,PSEN1
SP1,PSIP1
SP1,PTEN
SP1,PTGES
SP1,PTGIR
SP1,PTGS2
SP1,PTGS2
SP1,PTHLH
SP1,PTK6
SP1,PTN
SP1,PTTG1
SP1,PTTG1
SP1,RARA
SP1,RASSF1
SP1,RECK
SP1,RECK
SP1,RECQL4
SP1,RECQL4
SP1,RELA
SP1,RELA
SP1,RETN
SP1,RGN
SP1,RORA
SP1,RPS3A
SP1,SCNN1B
SP1,SCT
SP1,SCTR
SP1,SERPINB5
SP1,SERPINE1
SP1,SERPINE1
SP1,SGPL1
SP1,SIGIRR
SP1,SIRT1
SP1,SKP2
SP1,SKP2
SP1,SLC13A4
SP1,SLC15A1
SP1,SLC19A1
SP1,SLC19A2
SP1,SLC19A3
SP1,SLC19A3
SP1,SLC25A20
SP1,SLC29A1
SP1,SLC31A1
SP1,SLC39A1
SP1,SLC39A8
SP1,SLC3A2
SP1,SLC4A2
SP1,SLC5A8
SP1,SLC7A5
SP1,SLC9A2
SP1,SMARCA1
SP1,SMPD1
SP1,SNAP25
SP1,SNAPC1
SP1,SNRPN
SP1,SOCS1
SP1,SOD1
SP1,SOD1
SP1,SOD2
SP1,SOD2
SP1,SOX3
SP1,SOX9
SP1,SP3
SP1,SPN
SP1,SPP1
SP1,SPRY2
SP1,SQSTM1
SP1,SRC
SP1,SREBF1
SP1,SREBF1
SP1,SRY
SP1,ST6GAL1
SP1,STAR
SP1,STARD3
SP1,STK11
SP1,SYP
SP1,TAF7
SP1,TAF7
SP1,TBX21
SP1,TBXA2R
SP1,TCN2
SP1,TERF2
SP1,TERT
SP1,TERT
SP1,TF
SP1,TFPI2
SP1,TGFA
SP1,TGFB1
SP1,TGFB1
SP1,TGFBR2
SP1,TGM4
SP1,TH
SP1,THBD
SP1,THBD
SP1,TICAM1
SP1,TIMP1
SP1,TIMP1
SP1,TIMP2
SP1,TIMP3
SP1,TIMP3
SP1,TINF2
SP1,TK1
SP1,TLR2
SP1,TLR2
SP1,TMPO
SP1,TNC
SP1,TNC
SP1,TNF
SP1,TNF
SP1,TNFRSF10B
SP1,TNFRSF10B
SP1,TNFSF10
SP1,TNFSF14
SP1,TNNI3
SP1,TPMT
SP1,TYMP
SP1,TYMS
SP1,UBC
SP1,UGCG
SP1,UGDH
SP1,UGDH
SP1,UGT2B15
SP1,USP7
SP1,UTRN
SP1,VAMP2
SP1,VDR
SP1,VEGFA
SP1,VEGFA
SP1,VEGFA
SP1,VIM
SP1,WAS
SP1,WIF1
SP1,WRN
SP1,WT1
SP1,XIAP
SP1,XPC
SP1,YY1
SP100,ETS1
SP2,CD14
SP2,CEACAM1
SP2,DNMT3A
SP2,DNMT3B
SP2,HSD17B2
SP2,MAT2A
SP2,MMP9
SP2,PAPSS2
SPEN,DMPK
SPEN,NCOR2
SRCAP,KLK3
SRCAP,PCK2
SREBF1,ACACB
SREBF1,ACLY
SREBF1,APOA5
SREBF1,APOA5
SREBF1,AR
SREBF1,BCL2L1
SREBF1,CAV1
SREBF1,CETP
SREBF1,CIC
SREBF1,FABP6
SREBF1,FAS
SREBF1,FAS
SREBF1,FASN
SREBF1,FDFT1
SREBF1,FDPS
SREBF1,HK2
SREBF1,HMOX1
SREBF1,IRS2
SREBF1,LDLR
SREBF1,LDLR
SREBF1,LPIN1
SREBF1,LRP1
SREBF1,NR0B2
SREBF1,PCK1
SREBF1,PCSK9
SREBF1,PDX1
SREBF1,PPARG
SREBF1,SCD
SREBF1,SCD5
SREBF1,THRSP
SRF,ACTA1
SRF,CFTR
SRF,CREB1
SRF,DMD
SRF,FHL2
SRF,FOS
SRF,FOS
SRF,FOSL1
SRF,FXN
SRF,HMGXB4
SRF,HMGXB4
SRF,KPNA1
SRF,KPNB1
SRF,LMO7
SRF,MCL1
SRF,MMP14
SRF,MMP2
SRF,MMP9
SRF,MYL9
SRF,PLAU
SRF,PLG
SRF,PRRX1
SRF,SAMD4A
SRF,SERPINE1
SRF,SMN1
SRF,TAGLN
SRF,UBE2S
SRSF1,MYC
SRSF1,NFKB1
STAT1,ACAT1
STAT1,APP
STAT1,BAX
STAT1,CCL2
STAT1,CCL3
STAT1,CCR1
STAT1,CD22
STAT1,CD40
STAT1,CD40LG
STAT1,CD86
STAT1,CDKN1A
STAT1,CEBPE
STAT1,CFTR
STAT1,CFTR
STAT1,CHAT
STAT1,CIITA
STAT1,CIITA
STAT1,CTSB
STAT1,CTSL
STAT1,CXCL10
STAT1,CXCL10
STAT1,EDN1
STAT1,EGFR
STAT1,FAS
STAT1,FCGR1A
STAT1,FCGRT
STAT1,FGF2
STAT1,FGF2
STAT1,FGFR3
STAT1,FOXP3
STAT1,GAST
STAT1,GAST
STAT1,GLS
STAT1,HLA-E
STAT1,HMOX1
STAT1,HSP90AA1
STAT1,ICAM1
STAT1,IFIT3
STAT1,IFNB1
STAT1,IFNG
STAT1,IFNG
STAT1,IFNG
STAT1,IFNLR1
STAT1,IL10
STAT1,IL1B
STAT1,IL1R1
STAT1,IL27
STAT1,IL2RA
STAT1,IL6
STAT1,IRF1
STAT1,IRF1
STAT1,IRF1
STAT1,IRF7
STAT1,IRF8
STAT1,IVL
STAT1,JAK2
STAT1,KRT17
STAT1,LCN2
STAT1,LY96
STAT1,MMP13
STAT1,MMP9
STAT1,MUC1
STAT1,MUC4
STAT1,MVP
STAT1,NOS2
STAT1,NOS2
STAT1,NOX1
STAT1,NOX4
STAT1,NOX5
STAT1,NR1H4
STAT1,OPRM1
STAT1,PIM1
STAT1,PLSCR1
STAT1,PML
STAT1,PML
STAT1,PPARA
STAT1,PRKCE
STAT1,PSMB9
STAT1,PTGS2
STAT1,PTGS2
STAT1,S100A10
STAT1,SCARB1
STAT1,SMARCA4
STAT1,SOCS3
STAT1,STAT2
STAT1,STAT3
STAT1,TAP1
STAT1,TBX21
STAT1,TIMP1
STAT1,TLR3
STAT1,TNFSF13B
STAT1,TP53
STAT1,TP53
STAT1,UPP1
STAT1,VIP
STAT1,XAF1
STAT5B,BCL2L1
STAT5B,BCL6
STAT5B,CCND1
STAT5B,CEL
STAT5B,ESR1
STAT5B,ESR2
STAT5B,IFNG
STAT5B,IGF1
SUGP1,IL1B
SUZ12,HOXA9
SUZ12,IGF2
SUZ12,SNAI2
SUZ12,TWIST1
TAF1,AR
TAF1,CDKN1A
TAF1,LRIG2
TAF1,SRC
TAF1,TBP
TAL1,ALDH1A2
TAL1,ANGPT2
TAL1,CD34
TAL1,EPOR
TAL1,ERG
TAL1,KRT7
TAL1,MYB
TAL1,MYCN
TAL1,NFKB1
TAL1,TERT
TBP,APP
TBP,BCL2
TBP,BDKRB1
TBP,CCNB1
TBP,CDKN1A
TBP,CRP
TBP,E2F1
TBP,FOS
TBP,FUS
TBP,IGFBP4
TBP,IL6
TBP,LIN28B
TBP,MYC
TBP,NF1
TBP,PPBP
TBPL1,NF1
TBX2,CDKN1A
TBX2,CDKN2A
TBX21,CCR4
TBX21,CHST4
TBX21,CXCR3
TBX21,FUT7
TBX21,GATA3
TBX21,IFNG
TBX21,IFNG
TBX21,IL10
TBX21,IL13
TBX21,IL4
TBX21,IL4
TBX21,NELFCD
TBX21,PTGDR2
TBX21,YY1
TCF19,CCNE1
TCF4,ABCB1
TCF4,BCL2
TCF4,BIRC5
TCF4,CCND1
TCF4,CCND1
TCF4,CD44
TCF4,CLEC4C
TCF4,CNTNAP2
TCF4,DEFA5
TCF4,DEFA6
TCF4,FST
TCF4,HECA
TCF4,JUN
TCF4,KLF4
TCF4,LGR5
TCF4,MITF
TCF4,MYC
TCF4,MYC
TCF4,NOTUM
TCF4,NRXN1
TCF4,PLD1
TCF4,PTEN
TCF4,SKP2
TCF4,VCAN
TCF4,VEGFA
TCF4,VIM
TCF4,WNT4
TCF7L2,ABCB1
TCF7L2,ACVRL1
TCF7L2,BIRC5
TCF7L2,CTNNB1
TCF7L2,GATA3
TCF7L2,GLCE
TCF7L2,HECA
TCF7L2,WWC1
TCF7L2,PTGS2
TCF7L2,SNAI2
TCF7L2,STARD7
TCF7L2,STAT3
TEF,ALB
TEF,DBP
TEF,NPPB
TFAP2C,CDKN1A
TFAP2C,CRABP2
TFAP2C,CSTA
TFAP2C,ECM1
TFAP2C,ECM1
TFAP2C,ERBB2
TFAP2C,ESR1
TFAP2C,GPX1
TFAP2C,MMP2
TFAP2C,RET
TFAP2C,SULT1E1
TFCP2,A2M
TFCP2,FGA
TFCP2,GSK3B
TFCP2,PAX6
TFCP2,SPP1
TFCP2,SRY
TFCP2,TF
TFCP2,TYMS
TFCP2,WT1
TFEB,TYR
TFEB,TYRP1
TFPT,EAF1
TFPT,EAF2
TP53,ABCB1
TP53,ABCB1
TP53,AFP
TP53,AKT1
TP53,ALKBH2
TP53,ALOX5
TP53,ANKRD1
TP53,ANTXR1
TP53,APAF1
TP53,APCS
TP53,AQP3
TP53,ATF3
TP53,ADGRB1
TP53,BAX
TP53,BAX
TP53,BBC3
TP53,BBC3
TP53,BCL2
TP53,BCL2
TP53,BCL2L1
TP53,BCL2L1
TP53,BCL3
TP53,BDKRB2
TP53,BGLAP
TP53,BIRC5
TP53,BIRC5
TP53,BRCA1
TP53,BRCA1
TP53,BRCA2
TP53,BTG2
TP53,BTG3
TP53,CABLES1
TP53,CARM1
TP53,CASP1
TP53,CASP3
TP53,CAV1
TP53,CCNA1
TP53,CCNA2
TP53,CCNB1
TP53,CCNB2
TP53,CCND1
TP53,CD82
TP53,CDK1
TP53,CDK1
TP53,CDK2
TP53,CDK4
TP53,CDKN1A
TP53,CDKN1A
TP53,CDKN1A
TP53,CDKN1B
TP53,CHEK1
TP53,CHEK1
TP53,CHEK2
TP53,CHUK
TP53,CKM
TP53,CRYAB
TP53,CTNNB1
TP53,CTSD
TP53,CYFIP2
TP53,DDB1
TP53,DDB1
TP53,DDB2
TP53,DDB2
TP53,DKK1
TP53,DNMT1
TP53,DNMT1
TP53,DNMT1
TP53,DUSP1
TP53,E2F1
TP53,E2F3
TP53,E2F7
TP53,EGFR
TP53,EGR1
TP53,ELF4
TP53,EPHA2
TP53,ESR1
TP53,EZH2
TP53,EZH2
TP53,FAS
TP53,FAS
TP53,FDXR
TP53,FGF2
TP53,FLT1
TP53,FLT1
TP53,FOXM1
TP53,FOXO3
TP53,FRMD5
TP53,FUS
TP53,GADD45A
TP53,GADD45A
TP53,GADD45A
TP53,GC
TP53,GDF15
TP53,GDF15
TP53,GLI2
TP53,GPNMB
TP53,GSTP1
TP53,HIPK2
TP53,HNF4A
TP53,HRAS
TP53,HSF1
TP53,HSP90AB1
TP53,ID1
TP53,ID2
TP53,IER3
TP53,IFI16
TP53,IFI16
TP53,IGF1R
TP53,IGF1R
TP53,IGFBP3
TP53,ING1
TP53,IPO7
TP53,KLF2
TP53,MAD1L1
TP53,MAP4
TP53,MCL1
TP53,MCM7
TP53,MDM2
TP53,MDM2
TP53,MDM4
TP53,MET
TP53,MGMT
TP53,MGMT
TP53,MKI67
TP53,MMP1
TP53,MMP2
TP53,MMP2
TP53,MUC2
TP53,MYC
TP53,MYC
TP53,NFKB1
TP53,NKX3-1
TP53,NLRC4
TP53,NME1
TP53,OGG1
TP53,PAX5
TP53,PDGFRB
TP53,PERP
TP53,PERP
TP53,PIAS3
TP53,PLAGL1
TP53,PLK1
TP53,PLK3
TP53,PMAIP1
TP53,PMAIP1
TP53,PML
TP53,POLD1
TP53,PPARGC1A
TP53,PTPA
TP53,PRC1
TP53,PRG3
TP53,PRKAB1
TP53,PTEN
TP53,PTEN
TP53,PTPN13
TP53,PTTG1
TP53,PTTG1
TP53,RAD51B
TP53,RASSF1
TP53,RB1
TP53,RECQL4
TP53,REEP5
TP53,RELA
TP53,RRM2B
TP53,S100B
TP53,SFN
TP53,SIAH1
TP53,SIVA1
TP53,SIVA1
TP53,SLC2A1
TP53,SLC6A6
TP53,SMAD3
TP53,SSTR2
TP53,STAT1
TP53,STAT3
TP53,TBXAS1
TP53,TCEAL1
TP53,TCF7L2
TP53,TERT
TP53,THBS1
TP53,THBS1
TP53,TNFRSF10A
TP53,TNFRSF10B
TP53,TNFRSF10B
TP53,TP53
TP53,TP53
TP53,TP53I3
TP53,TP53I3
TP53,TP73
TP53,TRIM22
TP53,TYMS
TP53,UHRF1
TP53,UHRF1BP1
TP53,VCAN
TP53,VEGFA
TP53,VEGFA
TP53,WRN
TP53,XPC
TP53,XPO1
TP63,BAX
TP63,BRCA1
TP63,CDKN1A
TP63,DDB2
TP63,DEC1
TP63,EVPL
TP63,FDXR
TP63,ID2
TP63,KLF4
TP63,PPARA
TP63,SMARCD3
TP63,TCF4
TP63,VDR
TP63,VDR
TP63,XPC
TP63,ZNF750
TRERF1,CCR7
TRERF1,CD40
TRERF1,CD80
TRERF1,CD86
TRERF1,LILRB1
TRERF1,LILRB2
TRERF1,LILRB4
TRIB3,ATF4
TRIB3,SMAD3
TRIM22,NFKB1
TRIM22,RELA
TRIM25,DDX58
TRIM28,E2F3
TRIM28,E2F4
TRIM28,ID1
TRIM28,ZNF274
TRIP6,CDK6
TSG101,CEP55
TSG101,EGFR
TSG101,REG4
TWIST1,AKR1C2
TWIST1,AKT2
TWIST1,ATM
TWIST1,BCL2
TWIST1,BMI1
TWIST1,CD44
TWIST1,CDH1
TWIST1,CDH1
TWIST1,CDH2
TWIST1,CTPS1
TWIST1,DKK1
TWIST1,DNM3
TWIST1,ERBB3
TWIST1,ESR1
TWIST1,F2R
TWIST1,FN1
TWIST1,FOS
TWIST1,GDF15
TWIST1,ICAM1
TWIST1,ILK
TWIST1,ITGB1
TWIST1,KLF17
TWIST1,MAPK1
TWIST1,MAPK3
TWIST1,MMP1
TWIST1,MMP2
TWIST1,MYB
TWIST1,NF1
TWIST1,NR2F1
TWIST1,PFDN4
TWIST1,RAP1A
TWIST1,RBL2
TWIST1,RUNX2
TWIST1,RUNX2
TWIST1,SRPX
TWIST1,TIMP1
TWIST1,YBX1
TWIST1,YBX1
UPF1,NCBP1
UPF1,SLBP
USF1,ABCA1
USF1,AGT
USF1,APC
USF1,APEX1
USF1,APOA2
USF1,APOA5
USF1,APOA5
USF1,ASCL2
USF1,ASPH
USF1,B2M
USF1,BRCA2
USF1,CCNB1
USF1,CD2
USF1,CEACAM1
USF1,CEACAM5
USF1,CIITA
USF1,CIITA
USF1,CTSB
USF1,CTSD
USF1,CXCR4
USF1,CYP19A1
USF1,CYP1A1
USF1,EXT1
USF1,FBP1
USF1,FCER1A
USF1,FMO3
USF1,FMR1
USF1,FMR1
USF1,FOXA2
USF1,GATA5
USF1,GCK
USF1,HMOX1
USF1,HOXB4
USF1,HOXB4
USF1,HOXB7
USF1,ID4
USF1,IFNG
USF1,ISG20
USF1,LIPC
USF1,MVP
USF1,MYH9
USF1,NFKB1
USF1,NPHS2
USF1,P4HA1
USF1,PF4
USF1,PIGR
USF1,PIGR
USF1,PKLR
USF1,POU2F1
USF1,PTGDS
USF1,PTGDS
USF1,PTGS2
USF1,PTPN6
USF1,RELA
USF1,S100A6
USF1,SCN9A
USF1,SERBP1
USF1,SERPINE1
USF1,SERPINE1
USF1,SF1
USF1,SLC16A1
USF1,SLC19A1
USF1,SLC1A3
USF1,SLC22A2
USF1,SLC22A2
USF1,TBX21
USF1,TCN2
USF1,TERT
USF1,TERT
USF1,TERT
USF1,TGFB1
USF1,TGFB2
USF1,TOP3A
USF1,TYMS
USF2,ABCA1
USF2,APC
USF2,APOA2
USF2,APOA5
USF2,APOA5
USF2,ASCL2
USF2,ASPH
USF2,B2M
USF2,BRCA1
USF2,BRCA2
USF2,CD2
USF2,CEACAM1
USF2,CEACAM5
USF2,CFTR
USF2,CTSB
USF2,CTSD
USF2,CXCR2
USF2,CXCR4
USF2,CYP19A1
USF2,EPAS1
USF2,FBP1
USF2,FCER1A
USF2,FMR1
USF2,FMR1
USF2,HIF1A
USF2,HMOX1
USF2,HOXB4
USF2,HOXB4
USF2,IGF2R
USF2,LIPC
USF2,MYH9
USF2,NR5A1
USF2,P4HA1
USF2,PDX1
USF2,PF4
USF2,PIGR
USF2,PIGR
USF2,PKLR
USF2,POU2F1
USF2,PTGS2
USF2,PTPN6
USF2,SF1
USF2,SLC19A1
USF2,TCN2
USF2,TERT
USF2,TERT
USF2,TERT
USF2,TGFB1
USF2,TGFB1
USF2,TGFB2
USF2,TGFB2
USF2,THBS1
USF2,TOP3A
VHL,ANGPT2
VHL,AR
VHL,CA12
VHL,CA9
VHL,CCND1
VHL,CDKN1B
VHL,CDKN1C
VHL,COL4A2
VHL,CXCR4
VHL,DAB2
VHL,HIF1A
VHL,HIF1A
VHL,IGF1R
VHL,KLF10
VHL,NMU
VHL,SPARC
VHL,BHLHE40
VHL,TCF4
VHL,TFRC
VHL,TP53
VHL,VEGFA
VHL,VEGFA
VHL,VEGFA
WT1,ABCB1
WT1,AMH
WT1,AR
WT1,BCL2
WT1,CAMP
WT1,CCNE1
WT1,CD14
WT1,ADGRE5
WT1,CDC73
WT1,CDH1
WT1,CDKN1A
WT1,CIAO1
WT1,CKM
WT1,CTCF
WT1,CTGF
WT1,CX3CL1
WT1,CXXC5
WT1,CYP19A1
WT1,DNMT3A
WT1,EGFR
WT1,EREG
WT1,ETS1
WT1,HBEGF
WT1,HBEGF
WT1,HOXA10
WT1,IGF1
WT1,IGF1R
WT1,IGF1R
WT1,IGF2
WT1,IGF2
WT1,IL2RB
WT1,IRF8
WT1,ITGAX
WT1,JUN
WT1,JUNB
WT1,KLK3
WT1,MYB
WT1,MYC
WT1,MYC
WT1,MYCN
WT1,NDRG2
WT1,NOV
WT1,NPHS1
WT1,NR5A1
WT1,ODC1
WT1,PAX2
WT1,PDGFA
WT1,PDGFA
WT1,PODXL
WT1,SMAD3
WT1,SNAI2
WT1,SRY
WT1,STIM1
WT1,TBXA2R
WT1,TERT
WT1,THBS1
WT1,THBS1
WT1,U2AF2
WT1,UBE2I
WT1,VDR
WT1,VDR
WT1,VEGFA
WT1,VEGFA
WT1,VEGFB
WT1,WTAP
XBP1,CCL2
XBP1,CXCL8
XBP1,DDIT3
XBP1,EDEM2
XBP1,ERN1
XBP1,ERP29
XBP1,ESR1
XBP1,GAD1
XBP1,HSPA1A
XBP1,HSPA5
XBP1,HSPA5
XBP1,IL6
XBP1,NOS2
XBP1,NPPB
XBP1,PRNP
XBP1,PTGER4
XBP1,SOD2
XBP1,VEGFA
XBP1,WFS1
XBP1,ZHX2
XPC,CASP2
XPC,CPD
XPC,KIN
XPC,RNF111
XRCC5,CD40
XRCC5,ERBB2
XRCC5,ETS1
XRCC6,CD40
XRCC6,ERBB2
YBX1,ABCB1
YBX1,ABCB1
YBX1,ABCB1
YBX1,AGT
YBX1,ANAPC4
YBX1,AR
YBX1,CCNB1
YBX1,CCNC
YBX1,CDC20
YBX1,CDH1
YBX1,CDKN3
YBX1,CKS2
YBX1,CXCR4
YBX1,E2F1
YBX1,EGFR
YBX1,ERBB2
YBX1,ERBB2
YBX1,ERBB3
YBX1,FAS
YBX1,KPNA2
YBX1,MET
YBX1,MIA
YBX1,MMP13
YBX1,MMP2
YBX1,MNAT1
YBX1,MYCN
YBX1,RAD9A
YBX1,RBBP8
YBX1,SKP2
YBX1,SLC6A4
YBX1,SUMO1
YBX1,TOP2A
YBX1,TYMS
YY1,ACTC1
YY1,ADORA2A
YY1,APC
YY1,APH1A
YY1,ATP2C1
YY1,BDKRB1
YY1,BRCA1
YY1,CBX5
YY1,CCL13
YY1,CCR5
YY1,CETP
YY1,CFTR
YY1,CFTR
YY1,COL1A2
YY1,COX6A1
YY1,COX7C
YY1,CREBBP
YY1,CREBBP
YY1,CTCF
YY1,CXCR4
YY1,CXCR4
YY1,CYP3A5
YY1,DBH
YY1,DEK
YY1,DNAJB4
YY1,EGFR
YY1,EPAS1
YY1,ERBB2
YY1,ERBB2
YY1,ERCC5
YY1,FAS
YY1,FCER1A
YY1,FCGR2B
YY1,FCGR3B
YY1,FDPS
YY1,FMO3
YY1,GBP1
YY1,GDAP1
YY1,GNAS
YY1,HAS2
YY1,HBE1
YY1,HCFC1
YY1,HDAC1
YY1,HDAC2
YY1,HDAC3
YY1,HIF1A
YY1,HLA-DRA
YY1,HOXB13
YY1,HOXB7
YY1,HSD3B2
YY1,HSPA5
YY1,IFNB1
YY1,IFNG
YY1,IFNG
YY1,IFNG
YY1,IL1B
YY1,IL4
YY1,IL5
YY1,IL5
YY1,INO80
YY1,IRF7
YY1,IVL
YY1,KIR3DL1
YY1,LDLR
YY1,LRIG2
YY1,LSS
YY1,MUC4
YY1,MYC
YY1,MYC
YY1,MYC
YY1,NF1
YY1,NOS2
YY1,NR3C1
YY1,OPRM1
YY1,PARP1
YY1,PCNA
YY1,PCNA
YY1,PDIA6
YY1,PEG3
YY1,POSTN
YY1,PRDM2
YY1,SAP30
YY1,SLC26A3
YY1,SMAD7
YY1,SNRPN
YY1,STAR
YY1,SURF1
YY1,SURF1
YY1,SURF2
YY1,TDO2
YY1,TF
YY1,TFAP2A
YY1,TFRC
YY1,TNFRSF10B
YY1,TNFRSF10B
YY1,TOP3A
YY1,TP53
YY1,TP53
YY1,TP53
YY1,TP73
YY1,TSIX
YY1,VEGFB
YY1,VWF
YY1,WDFY4
YY1,ZNF175
ZBTB14,FHL2
ZBTB17,CDKN1A
ZBTB17,CDKN1A
ZBTB17,CDKN2B
ZBTB2,ARF1
ZBTB2,CDKN1A
ZBTB2,MDM2
ZBTB2,TP53
ZBTB5,CDKN1A
ZHX2,AFP
ZHX2,CCNA2
ZHX2,CCNE1
ZHX2,HNF1A
ZNF175,NTF3
ZNF202,ABCA1
ZNF202,AMACR
ZNF202,POMGNT1
ZNF217,CDH1
ZNF224,ALDOA
ZNF224,VDR
ZNF24,CCND1
ZNF24,CTNNB1
ZNF24,MSLN
ZNF24,PDGFRB
ZNF24,VEGFA
ZNF267,MMP10
ZNF300,CDKN1A
ZNF300,CDKN1B
ZNF300,CXCL8
ZNF300,IL6
ZNF300,MYC
ZNF335,REST
ZNF350,ATXN2
ZNF350,HMGA2
ZNF350,RBBP8
ZNF350,TRIM28
ZNF383,JUN
ZNF423,BRCA1
ZNF444,SCARF1
ZNF76,CDKN1A
ZNF76,PCYT1A
ZNF76,TALDO1
ZNRD1,ABCB1
ZNRD1,BCL2
