GeneA,GeneB
SP1,PTGES
SP1,PTGIR
SP1,PTGS2
SP1,PTGS2
SP1,PTHLH
SP1,PTK6
SP1,PTN
SP1,PTTG1
SP1,PTTG1
SP1,RARA
SP1,RASSF1
SP1,RECK
SP1,RECK
SP1,RECQL4
SP1,RECQL4
SP1,RELA
SP1,RELA
SP1,RETN
SP1,RGN
SP1,RORA
SP1,RPS3A
SP1,SCNN1B
SP1,SCT
SP1,SCTR
SP1,SERPINB5
SP1,SERPINE1
SP1,SERPINE1
SP1,SGPL1
SP1,SIGIRR
SP1,SIRT1
SP1,SKP2
SP1,SKP2
SP1,SLC13A4
SP1,SLC15A1
SP1,SLC19A1
SP1,SLC19A2
SP1,SLC19A3
SP1,SLC19A3
SP1,SLC25A20
SP1,SLC29A1
SP1,SLC31A1
SP1,SLC39A1
SP1,SLC39A8
SP1,SLC3A2
SP1,SLC4A2
SP1,SLC5A8
SP1,SLC7A5
SP1,SLC9A2
SP1,SMARCA1
SP1,SMPD1
SP1,SNAP25
SP1,SNAPC1
SP1,SNRPN
SP1,SOCS1
SP1,SOD1
SP1,SOD1
SP1,SOD2
SP1,SOD2
SP1,SOX3
SP1,SOX9
SP1,SP3
SP1,SPN
SP1,SPP1
SP1,SPRY2
SP1,SQSTM1
SP1,SRC
SP1,SREBF1
SP1,SREBF1
SP1,SRY
SP1,ST6GAL1
SP1,STAR
SP1,STARD3
SP1,STK11
SP1,SYP
SP1,TAF7
SP1,TAF7
SP1,TBX21
SP1,TBXA2R
SP1,TCN2
SP1,TERF2
SP1,TERT
SP1,TERT
SP1,TF
SP1,TFPI2
SP1,TGFA
SP1,TGFB1
SP1,TGFB1
SP1,TGFBR2
SP1,TGM4
SP1,TH
SP1,THBD
SP1,THBD
SP1,TICAM1
SP1,TIMP1
SP1,TIMP1
SP1,TIMP2
SP1,TIMP3
SP1,TIMP3
SP1,TINF2
SP1,TK1
SP1,TLR2
SP1,TLR2
SP1,TMPO
SP1,TNC
SP1,TNC
SP1,TNF
SP1,TNF
SP1,TNFRSF10B
SP1,TNFRSF10B
SP1,TNFSF10
SP1,TNFSF14
SP1,TNNI3
SP1,TPMT
SP1,TYMP
SP1,TYMS
SP1,UBC
SP1,UGCG
SP1,UGDH
SP1,UGDH
SP1,UGT1A4
SP1,UGT2B15
SP1,USP7
SP1,UTRN
SP1,VAMP2
SP1,VDR
SP1,VEGFA
SP1,VEGFA
SP1,VEGFA
SP1,VIM
SP1,WAS
SP1,WIF1
SP1,WRN
SP1,WT1
SP1,XIAP
SP1,XPC
SP1,YY1
SP2,CD14
SP2,CEACAM1
SP2,DNMT3A
SP2,DNMT3B
SP2,HSD17B2
SP2,MAT2A
SP2,MMP9
SP2,PAPSS2
SPDEF,AGR2
SPDEF,CDH1
SPDEF,KLK3
SPDEF,MMP9
SPDEF,MUC2
SPDEF,PLAUR
SPDEF,RETNLB
SPDEF,SERPINB5
SPDEF,SPINK4
SPDEF,SQSTM1
SREBF2,ABCA1
SREBF2,ABCG5
SREBF2,ABCG8
SREBF2,ACOT7
SREBF2,FABP6
SREBF2,FAS
SREBF2,FDFT1
SREBF2,FDPS
SREBF2,HMGCR
SREBF2,HMGCR
SREBF2,HNF4A
SREBF2,LDLR
SREBF2,LIPC
SREBF2,LRP1
SREBF2,MTTP
SREBF2,NPC1L1
SREBF2,NPC1L1
SREBF2,PCSK9
SREBF2,PON1
SREBF2,PON2
SREBF2,PPARG
SREBF2,PRSS8
SSB,HAP1
SSB,LAMB1
SSB,XIAP
SUGP1,IL1B
SUPT3H,NEDD4L
SUZ12,HOXA9
SUZ12,IGF2
SUZ12,SNAI2
SUZ12,TWIST1
TBC1D22A,ACBD3
TBX2,CDKN1A
TBX2,CDKN2A
TCFL5,CD2
TEAD4,VEGFA
TEF,ALB
TEF,DBP
TEF,NPPB
TFAP2A,ACHE
TFAP2A,ADM
TFAP2A,ADRA1A
TFAP2A,ADRA2B
TFAP2A,APP
TFAP2A,BACE1
TFAP2A,BCL2
TFAP2A,BRS3
TFAP2A,CCNB1
TFAP2A,CD82
TFAP2A,CDH1
TFAP2A,CDH1
TFAP2A,CDKN1A
TFAP2A,CDKN1A
TFAP2A,CDKN1A
TFAP2A,CFTR
TFAP2A,CGA
TFAP2A,CGB3
TFAP2A,COL1A1
TFAP2A,CRABP2
TFAP2A,CRX
TFAP2A,CRYAB
TFAP2A,CYP11A1
TFAP2A,DBH
TFAP2A,DCBLD2
TFAP2A,DCBLD2
TFAP2A,ECM1
TFAP2A,EGFR
TFAP2A,ERBB2
TFAP2A,ETS1
TFAP2A,F2R
TFAP2A,FAS
TFAP2A,FOXA1
TFAP2A,GALNT3
TFAP2A,GAST
TFAP2A,GPX4
TFAP2A,GUSB
TFAP2A,HGF
TFAP2A,HIP1
TFAP2A,HMOX1
TFAP2A,HOXA4
TFAP2A,HSD17B1
TFAP2A,HSD17B1
TFAP2A,HTT
TFAP2A,IGFBP5
TFAP2A,IMPDH2
TFAP2A,KISS1
TFAP2A,KIT
TFAP2A,KLF12
TFAP2A,KRT5
TFAP2A,L1CAM
TFAP2A,LNPEP
TFAP2A,MCAM
TFAP2A,MMP2
TFAP2A,MMP9
TFAP2A,MMP9
TFAP2A,MPG
TFAP2A,MUC4
TFAP2A,MUC4
TFAP2A,NME3
TFAP2A,NR3C1
TFAP2A,OAT
TFAP2A,PLAUR
TFAP2A,POLD2
TFAP2A,PRKCA
TFAP2A,PTEN
TFAP2A,PTGS2
TFAP2A,PVR
TFAP2A,SLC19A1
TFAP2A,SNAP91
TFAP2A,SOD2
TFAP2A,SPRY2
TFAP2A,SULT1E1
TFAP2A,TAF7
TFAP2A,TH
TFAP2A,TIMP2
TFAP2A,VEGFA
TFAP2A,VEGFA
TFCP2,A2M
TFCP2,FGA
TFCP2,GSK3B
TFCP2,PAX6
TFCP2,SPP1
TFCP2,SRY
TFCP2,TF
TFCP2,TYMS
TFCP2,WT1
TFCP2L1,CYP11A1
TFDP1,CAV1
TFDP1,CCNE1
TFDP1,CDK1
TFDP1,DHFR
TFDP1,MYBL2
TFDP1,NRIP1
TFDP1,PCNA
TFDP1,RRM1
TFDP1,TP53
TFDP1,TYMS
TFEB,TYR
TFEB,TYRP1
THRB,CGA
THRB,CGA
THRB,POR
TSG101,CEP55
TSG101,EGFR
TSG101,REG4
URI1,AR
USF2,ABCA1
USF2,APC
USF2,APOA2
USF2,APOA5
USF2,APOA5
USF2,ASCL2
USF2,ASPH
USF2,B2M
USF2,BRCA1
USF2,BRCA2
USF2,CD2
USF2,CEACAM1
USF2,CEACAM5
USF2,CFTR
USF2,CTSB
USF2,CTSD
USF2,CXCR2
USF2,CXCR4
USF2,CYP19A1
USF2,EPAS1
USF2,FBP1
USF2,FCER1A
USF2,FMR1
USF2,FMR1
USF2,HIF1A
USF2,HMOX1
USF2,HOXB4
USF2,HOXB4
USF2,IGF2R
USF2,LIPC
USF2,MYH9
USF2,NR5A1
USF2,P4HA1
USF2,PDX1
USF2,PF4
USF2,PIGR
USF2,PIGR
USF2,PKLR
USF2,POU2F1
USF2,PTGS2
USF2,PTPN6
USF2,SF1
USF2,SLC19A1
USF2,TCN2
USF2,TERT
USF2,TERT
USF2,TERT
USF2,TGFB1
USF2,TGFB1
USF2,TGFB2
USF2,TGFB2
USF2,THBS1
USF2,TOP3A
VDR,AMH
VDR,ASAP2
VDR,BGLAP
VDR,BHLHE40
VDR,CALB1
VDR,CAMP
VDR,CD14
VDR,CDH1
VDR,CDKN1A
VDR,CDKN1B
VDR,CST5
VDR,CXCL8
VDR,CXCL8
VDR,CYP1A1
VDR,CYP24A1
VDR,CYP24A1
VDR,CYP24A1
VDR,CYP3A4
VDR,CYP3A4
VDR,CYP3A4
VDR,CYP3A5
VDR,CYP3A7
VDR,CYP7A1
VDR,DDIT4
VDR,DKK4
VDR,EGFR
VDR,EGFR
VDR,ERBB2
VDR,FOXP3
VDR,HLA-DRB1
VDR,HOXA10
VDR,IGFBP3
VDR,IGFBP3
VDR,IL10
VDR,IL12B
VDR,IL2
VDR,IL6
VDR,NCOR1
VDR,PHB
VDR,PLD1
VDR,PODXL
VDR,PRL
VDR,SKP2
VDR,TLR10
VDR,TNFRSF21
VDR,TPT1
VDR,TRPV6
VDR,UCP1
WT1,ABCB1
WT1,AMH
WT1,AR
WT1,BCL2
WT1,CAMP
WT1,CCNE1
WT1,CD14
WT1,ADGRE5
WT1,CDC73
WT1,CDH1
WT1,CDKN1A
WT1,CIAO1
WT1,CKM
WT1,CTCF
WT1,CTGF
WT1,CX3CL1
WT1,CXXC5
WT1,CYP19A1
WT1,DNMT3A
WT1,EGFR
WT1,EREG
WT1,ETS1
WT1,HBEGF
WT1,HBEGF
WT1,HOXA10
WT1,IGF1
WT1,IGF1R
WT1,IGF1R
WT1,IGF2
WT1,IGF2
WT1,IL2RB
WT1,IRF8
WT1,ITGAX
WT1,JUN
WT1,JUNB
WT1,KLK3
WT1,MYB
WT1,MYC
WT1,MYC
WT1,MYCN
WT1,NDRG2
WT1,NOV
WT1,NPHS1
WT1,NR5A1
WT1,ODC1
WT1,PAX2
WT1,PDGFA
WT1,PDGFA
WT1,PODXL
WT1,SMAD3
WT1,SNAI2
WT1,SRY
WT1,STIM1
WT1,TBXA2R
WT1,TERT
WT1,THBS1
WT1,THBS1
WT1,U2AF2
WT1,UBE2I
WT1,VDR
WT1,VDR
WT1,VEGFA
WT1,VEGFA
WT1,VEGFB
WT1,WTAP
WWP1,ERBB4
WWP1,TGFBR1
WWTR1,ASNS
WWTR1,BAK1
WWTR1,BAX
WWTR1,IGFBP1
WWTR1,LTBR
WWTR1,SMAD3
XPC,CASP2
XPC,CPD
XPC,KIN
XPC,RNF111
YBX1,ABCB1
YBX1,ABCB1
YBX1,ABCB1
YBX1,AGT
YBX1,ANAPC4
YBX1,AR
YBX1,CCNB1
YBX1,CCNC
YBX1,CDC20
YBX1,CDH1
YBX1,CDKN3
YBX1,CKS2
YBX1,CXCR4
YBX1,E2F1
YBX1,EGFR
YBX1,ERBB2
YBX1,ERBB2
YBX1,ERBB3
YBX1,FAS
YBX1,KPNA2
YBX1,MET
YBX1,MIA
YBX1,MMP13
YBX1,MMP2
YBX1,MNAT1
YBX1,MYCN
YBX1,RAD9A
YBX1,RBBP8
YBX1,SKP2
YBX1,SLC6A4
YBX1,SUMO1
YBX1,TOP2A
YBX1,TYMS
ZBTB14,FHL2
ZIC1,BCL2L13
ZIC1,EIF3M
ZIC1,FAM57A
ZIC1,JUND
ZIC3,NPPA
ZMYND11,IL6
ZNF423,BRCA1
ZNF444,SCARF1
ZNF76,CDKN1A
ZNF76,PCYT1A
ZNF76,TALDO1
ZNRD1,ABCB1
ZNRD1,BCL2
